time_to_first_minus_thirty,company_name,time_to_first_plus_twenty,strike_price,low_return,ever_itm,time_to_first_plus_thirty_timestamp,avg_return,underlying_purchase_price,theo,delta,time_to_first_plus_hundred,time_spent_below_zero_in_hours,avg_ask,time_to_first_plus_ten,time_to_first_plus_fifty,industry_type,time_to_first_minus_ten,gamma,itm_time,low,expires_at,tier,implied_volatility,time_spent_above_fifty_in_hours,vega,time_to_first_minus_thirty_timestamp,time_to_first_minus_fifty,time_to_first_minus_ten_timestamp,amount_of_time_above_hundred_percent,bid,time_to_first_plus_hundred_timestamp,high_date_time,emojis,time_to_first_minus_fifty_timestamp,avg_seven_day_return,amount_of_time_above_zero_percent,days_to_expiry,time_to_first_minus_twenty,high_diff_time,time_to_first_plus_ten_timestamp,ticker_symbol,amount_of_time_above_thirty_percent,amount_of_time_above_itm_percent,time_to_first_plus_twenty_timestamp,time_spent_above_hundred_in_hours,avg_one_day_return,time_to_first_plus_fourty_timestamp,sector,current_return,alert_time,diff,amount_of_time_below_zero_percent,avg_fourteen_day_return,time_to_first_minus_fourty,buy_amount,theta,time_to_first_plus_fourty,avg_three_day_return,id,amount_of_time_above_ten_percent,option_symbol,time_to_first_minus_twenty_timestamp,ask,tags,time_to_first_plus_thirty,time_to_first_minus_fourty_timestamp,volume,option_type,high_return,low_date_time,avg_twentyone_day_return,low_diff_time,open_interest,high,time_spent_above_thirty_in_hours,time_to_first_plus_fifty_timestamp,rho,amount_of_time_above_fifty_percent
189.5130556,Fluor Corporation,,16,-78.26086957,TRUE,,-24.25629291,16.87,1.1499,0.7216,,4446.484167,0.871052632,0.125,,Engineering Services,189.5130556,0.2063,2021-07-12 16:22:50Z,0.25,2021-07-23,premium,0.5512,0,0.0099,2021-07-20 13:46:07Z,189.5130556,2021-07-20 13:46:07Z,0,1.1,,2021-07-12 20:16:25Z,?????,2021-07-20 13:46:07Z,-17.57246377,13.15789474,-49,189.5130556,4.018055556,2021-07-12 16:22:50Z,FLR,0,92.10526316,,0,5.507246377,,Industrial Services,-13.04347826,2021-07-12 16:15:20Z,-5.15708358,86.84210526,-24.25629291,189.5130556,32200,-0.0244,,5.507246377,57be6d95-f6d6-4dce-803a-9ea19c4b1575,0,FLR210723C00016000,2021-07-20 13:46:07Z,1.2,-,,2021-07-20 13:46:07Z,280,call,13.04347826,2021-07-20 13:46:07Z,-24.25629291,189.5130556,8,1.3,0,,0.3379,0
21.46416667,Amazon.com Inc.,,4330,-46.15384615,FALSE,,7.624831309,3704.46,0.78,0.0097,,148.1355556,0.839473684,0.091666667,,Electronic Shopping and Mail-Order Houses,0.365555556,0.0001,,0.42,2021-07-16,premium,0.6133,0,0.1029,2021-07-13 13:45:51Z,24.00638889,2021-07-12 16:39:56Z,0,0.52,,2021-07-12 20:16:59Z,????????????,2021-07-13 16:18:23Z,7.624831309,0,-56,1.202777778,3.983055556,2021-07-12 16:23:30Z,AMZN,0,0,,0,7.624831309,,Consumer Discretionary,-46.15384615,2021-07-12 16:18:00Z,16.88613185,100,7.624831309,24.00638889,39624,-0.7522,,7.624831309,1fb685bd-e937-4264-9afb-97750564863c,0,AMZN210716C04330000,2021-07-12 17:30:10Z,1.04,-,,2021-07-13 16:18:23Z,508,call,28.20512821,2021-07-14 14:03:10Z,7.624831309,45.75277778,32,1,0,,0.403,0
97.56777778,Pfizer Inc.,3.865833333,37,-80.95238095,FALSE,2021-07-13 14:04:03Z,-22.11221122,40.025,0.1041,-0.096,,22585.3425,0.081782178,0.250277778,,Pharmaceutical Preparation Manufacturing,49.98527778,0.0755,,0.02,2021-07-30,free,0.2524,0,0.0152,2021-07-16 17:57:55Z,189.6852778,2021-07-14 18:22:58Z,0,0.1,,2021-07-13 15:12:02Z,???????,2021-07-20 14:04:58Z,-4.008221994,24.25742574,-42,93.65916667,22.80305556,2021-07-12 16:38:52Z,PFE,0.99009901,0,2021-07-12 20:15:48Z,0,16.86507937,,Healthcare,-80.95238095,2021-07-12 16:23:51Z,-7.55777639,75.74257426,-22.11221122,189.6852778,30523.5,-0.0118,,1.654135338,5530cea4-e2a1-45de-b379-7aa3253cb840,9.405940594,PFE210730P00037000,2021-07-16 14:03:24Z,0.11,-,21.67,2021-07-20 14:04:58Z,2907,put,42.85714286,2021-07-20 15:13:52Z,-22.11221122,190.8336111,548,0.15,44.47305556,,-0.1966,0
47.81138889,Carnival Corp. (Paired Stock),,22.5,-74.23076923,TRUE,,-36.25745527,23.82,2.5984,0.6504,,695971.0647,1.657306163,0.2475,,Tour Operators,21.95333333,0.0772,2021-07-12 16:38:51Z,0.67,2021-09-17,premium,0.4692,0,0.0379,2021-07-14 16:12:41Z,73.50861111,2021-07-13 14:21:12Z,0,2.58,,2021-07-12 20:15:47Z,????????,2021-07-15 17:54:31Z,-38.06111697,0.795228628,7,27.00555556,3.863055556,2021-07-12 16:38:51Z,CCL,0,66.99801193,,0,-12.66091052,,Consumer Discretionary,-52.69230769,2021-07-12 16:24:00Z,-5.541561713,99.20477137,-33.9988256,70.48361111,77480,-0.0132,,-25.57692308,57efd298-d703-46ef-a0c8-81e4f537e418,0,CCL210917C00022500,2021-07-13 19:24:20Z,2.62,-,,2021-07-15 14:53:01Z,298,call,5.769230769,2021-07-19 14:38:25Z,-33.55311355,166.2402778,11,2.75,0,,2.3747,0
47.23555556,SoFi Technologies Inc,237.3227778,19,-95.23809524,FALSE,2021-07-22 13:46:06Z,-62.67982603,16.42,0.4185,0.2486,,119711.4864,0.156744731,0.208888889,,Financial Transactions Processing  Reserve  and Clearinghouse Activities,3.538055556,0.1023,,0.02,2021-08-06,premium,0.7174,0,0.0137,2021-07-14 15:40:52Z,93.89555556,2021-07-12 19:59:01Z,0,0.4,,2021-07-22 13:46:06Z,????,2021-07-16 14:20:28Z,-38.45401174,0.702576112,-35,21.91083333,237.3227778,2021-07-12 16:39:16Z,SOFI,0.234192037,0,2021-07-22 13:46:06Z,0,-13.9941691,,Finance  Insurance and Real Estate,-95.23809524,2021-07-12 16:26:44Z,15.71254568,99.29742389,-45.03740193,47.76833333,28644,-0.0194,,-24.41690962,a5e8101c-bc63-4ca4-a85a-ff45d7700e11,0.234192037,SOFI210806C00019000,2021-07-13 14:21:23Z,0.44,-,237.3227778,2021-07-14 16:12:50Z,682,call,42.85714286,2021-08-02 14:19:54Z,-58.41609371,501.8861111,51,0.6,237.3227778,,0.2529,0
,Cronos Group Inc,48.56055556,7.5,-17.77777778,TRUE,2021-07-14 17:03:03Z,79.36896505,8.01,0.45,-0.3398,165.2741667,2713.243056,0.807160343,0.1775,69.30277778,Medicinal and Botanical Manufacturing,21.27444444,0.2085,2021-07-15 17:05:25Z,0.37,2021-08-27,premium,0.6163,302036.8719,0.0104,,,2021-07-13 13:45:53Z,31.70134639,0.42,2021-07-19 13:45:52Z,2021-08-19 20:09:54Z,?????????,,41.49162861,94.49204406,-14,23.53916667,915.6747222,2021-07-12 16:40:04Z,CRON,68.29865361,83.10893513,2021-07-14 17:03:03Z,241754.8725,-2.176870748,2021-07-15 13:47:35Z,Process Industries,131.1111111,2021-07-12 16:29:25Z,-6.367041199,5.507955936,51.2553011,,27045,-0.007,69.30277778,18.86621315,64d49be9-c2cd-492d-b80a-7ef51b59f833,91.1872705,CRON210827P00007500,2021-07-13 16:01:46Z,0.48,-,48.56055556,,601,put,295.5555556,2021-07-13 16:48:17Z,48.01650457,24.31444444,3,1.78,353036.5181,2021-07-15 13:47:35Z,-0.4016,52.14198286
,AMC Entertainment Holdings Inc - Class A,69.24916667,22,-6.940874036,FALSE,,7.217127729,43.22,9.725,-0.1098,,573695.6511,10.42686567,0.128055556,,Motion Picture Theaters (except Drive-Ins),1054.170556,0.0027,,9.05,2023-01-20,free,1.3116,0,0.0994,,,2021-08-25 14:41:17Z,0,8.8,,2021-07-15 13:46:00Z,???????????,,16.42779167,33.03482587,497,,69.24916667,2021-07-12 16:38:44Z,AMC,0,0,2021-07-15 13:46:00Z,0,13.65552699,,Consumer Services,-5.912596401,2021-07-12 16:31:03Z,-49.09763998,66.96517413,13.8444632,,978335,-0.0119,,16.21635801,5bcbe2bd-165f-422c-adda-eacd5a5e2c9f,3.28358209,AMC230120P00022000,,10.65,-,,,1006,put,38.81748072,2021-08-26 17:48:15Z,11.84757615,1081.286667,122,13.5,0,,-22.0909,0
2.588055556,Exxon Mobil Corp.,47.67777778,57.5,-37.77777778,TRUE,2021-07-14 16:12:45Z,263.2799612,60.825,0.2186,-0.1328,93.52333333,1008.7125,0.817379913,0.113333333,51.45444444,Petroleum Refineries,0.948333333,0.0672,2021-07-16 18:14:41Z,0.14,2021-07-23,premium,0.2999,26440.40333,0.0229,2021-07-12 19:07:22Z,,2021-07-12 17:28:59Z,51.52838428,0.22,2021-07-16 14:03:29Z,2021-07-19 17:08:46Z,????,,285.5098935,79.47598253,-49,2.05,168.6113889,2021-07-12 16:38:53Z,XOM,73.36244541,46.28820961,2021-07-14 16:12:45Z,22437.27444,-17.15555556,2021-07-14 19:43:16Z,Energy,77.77777778,2021-07-12 16:32:05Z,-5.466502261,20.52401747,263.2799612,,21442.5,-0.0307,51.18638889,29.29705215,174e1473-d84a-47a3-bccb-a9b4fe289efb,79.47598253,XOM210723P00057500,2021-07-12 18:35:05Z,0.23,-,47.67777778,,953,put,1255.555556,2021-07-14 13:46:17Z,263.2799612,45.23666667,115,3.05,29126.94944,2021-07-14 19:59:21Z,-0.2544,64.19213974
382.7675,Advanced Micro Devices Inc.,73.48111111,100,-86.64092664,TRUE,2021-07-19 13:46:04Z,-50.07499405,90.32,12.95,-0.6735,,674998.4044,6.46528827,0.256944444,,Semiconductor and Related Device Manufacturing,263.9394444,0.0213,2021-07-12 16:56:12Z,1.73,2021-10-15,free,0.3667,0,0.1663,2021-07-28 15:26:50Z,405.945,2021-07-23 16:37:09Z,0,12.9,,2021-07-19 13:46:04Z,????????,2021-07-29 14:37:29Z,11.3344264,15.10934394,35,381.9197222,165.0880556,2021-07-12 16:56:12Z,AMD,0.198807157,29.82107356,2021-07-15 18:09:39Z,0,-0.748561973,,Technology,-81.54440154,2021-07-12 16:40:47Z,10.71744907,84.89065606,5.442247045,386.4166667,1249675,-0.0319,,5.905759987,22b4cb83-5066-4ce3-a3bd-90e4eec98f1c,9.244532803,AMD211015P00100000,2021-07-28 14:35:58Z,13,-,165.0880556,2021-07-28 19:05:47Z,965,put,37.06563707,2021-09-03 19:31:47Z,-11.6278359,1274.85,247,17.75,330.4838889,,-19.2371,0
46.44055556,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,165.6647222,315,-96.19047619,FALSE,2021-07-19 14:38:25Z,-50.43202208,361.8,0.5241,-0.0421,,72320.01278,0.260231884,0.253888889,,,21.94805556,0.003,,0.02,2021-08-04,premium,0.326,0,0.0818,2021-07-14 15:07:25Z,213.6880556,2021-07-13 14:37:52Z,0,0.51,,2021-07-19 14:38:25Z,??????,2021-07-21 14:22:16Z,-11.98956295,6.666666667,-37,22.24055556,165.9572222,2021-07-12 16:56:13Z,QQQ,0.289855072,0,2021-07-19 14:20:52Z,0,-11.72011662,,Miscellaneous,-96.19047619,2021-07-12 16:40:59Z,-12.93532338,93.33333333,-37.89167575,194.7919444,15907.5,-0.0575,,-16.79300292,b62372e4-cf07-4c72-9c12-67375a17e743,5.217391304,QQQ210804P00315000,2021-07-13 14:55:25Z,0.54,-,165.9572222,2021-07-20 19:28:30Z,303,put,35.23809524,2021-07-30 18:21:51Z,-50.43202208,433.6811111,20,0.71,165.9572222,,-0.9994,0
261.3538889,Snap Inc - Class A,49.38888889,55,-98.75389408,FALSE,2021-07-15 13:46:29Z,-51.51506785,65.1,1.6041,-0.1874,165.0416667,293238.3314,0.778183161,0.211944444,70.43722222,Software Publishers,261.3538889,0.0192,,0.02,2021-08-27,premium,0.607,8967.222222,0.0623,2021-07-23 14:04:55Z,261.3538889,2021-07-23 14:04:55Z,0.295420975,1.55,2021-07-19 13:46:11Z,2021-07-19 13:46:11Z,??????????????,2021-07-23 14:04:55Z,47.55612848,25.55391433,-14,261.3538889,165.0416667,2021-07-12 16:56:24Z,SNAP,12.11225997,0,2021-07-14 18:07:01Z,330.6638889,6.058872147,2021-07-15 13:46:29Z,Technology Services,-98.13084112,2021-07-12 16:43:41Z,-15.51459293,74.44608567,11.89694367,261.3538889,114115.5,-0.0409,69.04666667,30.17992244,dc11b470-5b1a-4199-8e32-a5a2b6930d6c,18.02067947,SNAP210827P00055000,2021-07-23 14:04:55Z,1.66,-,69.04666667,2021-07-23 14:04:55Z,711,put,130.529595,2021-08-20 17:10:24Z,-17.29634785,936.4452778,3,3.7,10203.8825,2021-07-15 15:09:55Z,-1.7458,10.78286558
,Comcast Corp - Class A,93.00777778,70,-3.327495622,FALSE,2021-07-16 14:20:36Z,28.43807029,57.86,2.8489,0.2934,843.4408333,14383.45806,3.666906907,0.168055556,93.57055556,Satellite Telecommunications,,0.0192,,2.76,2023-06-16,premium,0.2206,40752.42389,0.2734,,,,0.2002002,2.66,2021-08-16 20:12:49Z,2021-08-16 20:12:49Z,??????????,,13.45327177,93.39339339,644,,843.4408333,2021-07-12 16:56:27Z,CMCSA,22.92292292,0,2021-07-16 13:46:50Z,2046.843333,8.916793978,2021-07-16 14:20:36Z,Communication Services,26.09457093,2021-07-12 16:46:22Z,20.98167992,6.606606607,15.49472915,,571571,-0.0038,93.57055556,12.06562817,16231a73-8354-4d24-b0e4-6926bb7164db,68.96896897,CMCSA230616C00070000,,3.05,-,93.57055556,,2002,call,125.9194396,2021-07-19 19:05:21Z,18.77849406,170.3163889,79,6.45,197477.3303,2021-07-16 14:20:36Z,27.285,5.805805806
164.9669444,Bank Of America Corp.,740.9697222,33,-37.42331288,TRUE,2021-08-31 19:03:21Z,-4.493681715,40.54,8.15,0.8394,,188972.8403,7.78376494,0.136944444,,Commercial Banking,45.22916667,0.0264,2021-07-12 16:56:11Z,5.1,2022-01-21,free,0.3046,0,0.07,2021-07-19 13:45:59Z,,2021-07-14 14:01:43Z,0,8.1,,2021-08-31 19:03:21Z,?????????,,-18.64022187,50,133,45.77777778,1202.256389,2021-07-12 16:56:11Z,BAC,0.099601594,100,2021-08-12 13:46:09Z,0,-7.214723926,,Financial Services,6.748466258,2021-07-12 16:47:58Z,-18.59891465,50,-21.51688287,,244500,-0.0045,,-12.50782522,92a0e2c6-554a-4fee-bacb-09a797e99df1,21.61354582,BAC220121C00033000,2021-07-14 14:34:38Z,8.2,-,1202.256389,,300,call,31.90184049,2021-07-19 13:45:59Z,-21.94506046,164.9669444,4,10.75,1202.256389,,13.7223,0
242.8105556,Facebook Inc - Class A,47.12777778,317.5,-98.30985915,FALSE,2021-07-15 14:02:53Z,-6.21322874,352,1.7681,-0.1126,164.9577778,45401.51583,1.66471519,0.124444444,69.23055556,Data Processing  Hosting  and Related Services,22.1125,0.0061,,0.03,2021-07-30,premium,0.3967,8361.446111,0.1502,2021-07-22 19:37:41Z,260.9544444,2021-07-13 14:55:48Z,7.911392405,1.74,2021-07-19 13:46:31Z,2021-07-19 19:39:00Z,?????????,2021-07-23 13:46:19Z,46.71425815,45.25316456,-42,238.9122222,170.8325,2021-07-12 16:56:31Z,FB,30.06329114,0,2021-07-14 15:56:43Z,4248.174167,-1.092957746,2021-07-15 14:02:53Z,Communication Services,-98.30985915,2021-07-12 16:49:03Z,-9.801136364,54.74683544,11.62513543,260.9544444,254357.5,-0.1638,69.23055556,24.20810578,e262747f-1f9a-42bf-8e77-927ec56737ae,39.55696203,FB210730P00317500,2021-07-22 15:43:47Z,1.81,-,69.23055556,2021-07-23 13:46:19Z,1433,put,145.0704225,2021-07-29 18:36:21Z,-6.21322874,409.7883333,341,4.35,12758.50222,2021-07-15 14:02:53Z,-2.0609,20.25316456
332.815,Riot Blockchain Inc,46.46277778,29.5,-98.96373057,TRUE,2021-07-14 15:57:42Z,8.013614332,31.1,1.9159,-0.3624,164.8066667,44090.47917,2.084662757,0.249444444,51.04833333,In-Vitro Diagnostic Substance Manufacturing,332.815,0.055,2021-07-14 15:40:31Z,0.02,2021-07-30,premium,0.9825,12855.95528,0.026,2021-07-26 13:46:13Z,332.815,2021-07-26 13:46:13Z,13.19648094,1.9,2021-07-19 13:45:43Z,2021-07-20 14:22:16Z,??,2021-07-26 13:46:13Z,61.41670807,60.41055718,-42,332.815,189.4158333,2021-07-12 17:12:17Z,RIOT,40.17595308,52.49266862,2021-07-14 15:25:05Z,8115.006389,7.645130591,2021-07-14 17:35:25Z,Finance,-98.96373057,2021-07-12 16:57:19Z,-5.144694534,39.58944282,37.00905747,332.815,84341,-0.0704,48.635,31.43174368,48524605-1138-427d-92fe-9b5f51668583,51.61290323,RIOT210730P00029500,2021-07-26 13:46:13Z,1.96,-,47.00638889,2021-07-26 13:46:13Z,437,put,208.2901554,2021-07-30 17:49:22Z,8.013614332,432.8675,50,5.95,19697.50833,2021-07-14 20:00:13Z,-0.6562,26.09970674
45.90138889,fuboTV Inc,21.68638889,35,-98.54014599,FALSE,,-50.7550969,28.12,1.3698,0.291,,111974.4975,0.674655172,0.241666667,,Motion Picture and Video Production,25.38861111,0.0393,,0.02,2021-08-13,free,1.047,0,0.0286,2021-07-14 14:52:04Z,71.305,2021-07-13 18:21:18Z,0,1.28,,2021-07-13 14:39:10Z,???????,2021-07-15 16:16:17Z,-28.09395752,6.609195402,-28,45.08055556,21.68638889,2021-07-12 17:12:29Z,FUBO,0,0,2021-07-13 14:39:10Z,0,0.074482348,,Consumer Services,-98.54014599,2021-07-12 16:57:59Z,24.46657183,93.3908046,-36.69411384,49.68138889,48087,-0.0466,,-20.25919857,f7f3a9aa-1ef4-444a-b67a-4f143ab78d9e,2.011494253,FUBO210813C00035000,2021-07-14 14:02:49Z,1.46,-,,2021-07-14 18:38:52Z,351,call,35.03649635,2021-08-13 14:05:07Z,-41.84467583,765.1188889,50,1.85,0,,0.6,0
165.0758333,General Electric Co.,,17,-35.33834586,FALSE,,-7.949698808,12.975,0.6648,0.2785,,69079.08194,0.612134503,0.217222222,,Aircraft Engine and Engine Parts Manufacturing,50.71861111,0.0733,,0.43,2022-06-17,premium,0.3655,0,0.0421,2021-07-19 14:04:31Z,,2021-07-14 19:43:05Z,0,0.66,,2021-07-22 14:17:49Z,???????,,-10.65595022,9.356725146,280,164.7675,237.2975,2021-07-12 17:13:00Z,GE,0,0,,0,0.322234157,,Industrials,-12.78195489,2021-07-12 16:59:58Z,31.02119461,90.64327485,-9.61827646,,159932.5,-0.0023,,-4.081632653,f2e54da5-8d81-477b-8008-af17cf9e1a9e,1.461988304,GE220617C00017000,2021-07-19 13:46:01Z,0.67,-,,,2405,call,18.79699248,2021-07-19 14:20:52Z,-7.949698808,165.3483333,315,0.79,0,,2.7478,0
95.26444444,Tesla Inc,2.939722222,530,-98.88579387,FALSE,2021-07-12 20:15:52Z,-37.98603427,684.67,1.7943,-0.0401,,26823.49667,1.113150685,0.174722222,,Automobile Manufacturing,69.27833333,0.0008,,0.02,2021-07-23,premium,0.8749,0,0.1033,2021-07-16 16:18:34Z,166.9886111,2021-07-15 14:19:24Z,0,1.71,,2021-07-12 20:15:52Z,?????????????,2021-07-19 16:02:01Z,-10.19574923,26.02739726,-49,93.84527778,3.219444444,2021-07-12 17:13:11Z,TSLA,4.566210046,0,2021-07-12 19:59:05Z,0,17.55988858,2021-07-12 20:15:52Z,Consumer Durables,-98.88579387,2021-07-12 17:02:42Z,-22.59044503,73.97260274,-37.98603427,96.36805556,945965,-0.405,3.219444444,8.657836394,3ddce1b4-ec00-4e3d-84f9-ea54e762de6f,11.41552511,TSLA210723P00530000,2021-07-16 14:53:25Z,1.88,-,3.219444444,2021-07-16 17:24:47Z,5270,put,49.86072423,2021-07-23 16:03:28Z,-37.98603427,263.0127778,663,2.69,233.735,,-0.8938,0
71.43583333,Micron Technology Inc.,550.07,95,-91.82156134,FALSE,2021-08-04 15:25:52Z,-56.46847569,79.14,1.345,0.184,,651930.8369,0.585499002,0.1325,,Semiconductor and Related Device Manufacturing,24.48805556,0.0183,,0.11,2021-10-15,free,0.3603,0,0.1075,2021-07-15 16:31:26Z,164.6822222,2021-07-13 17:34:34Z,0,1.32,,2021-08-04 15:25:52Z,????????,2021-07-19 13:46:13Z,-25.52749647,8.78243513,35,68.95888889,550.3430556,2021-07-12 17:13:14Z,MU,0.299401198,0,2021-08-04 15:09:29Z,0,-2.82527881,2021-08-04 15:25:52Z,Technology,-90.33457249,2021-07-12 17:05:17Z,20.04043467,91.21756487,-38.42384879,93.52111111,1237131,-0.0204,550.3430556,-13.8772851,dc3ee1ea-f51a-49ee-b705-28858d416860,6.686626747,MU211015C00095000,2021-07-15 14:02:49Z,1.37,-,550.3430556,2021-07-16 14:36:33Z,9198,call,46.46840149,2021-09-08 14:05:40Z,-41.40555851,1389.006389,2093,1.97,1695.951667,,3.4451,0
,NVIDIA Corp,46.85944444,715,-0.775193798,FALSE,2021-07-15 13:46:38Z,49.37714528,817.54,19.35,-0.207,96.87638889,47.87055556,28.90447761,0.136388889,71.43722222,Semiconductor and Related Device Manufacturing,,0.0019,,19.2,2021-09-17,premium,0.4315,7284.536111,1.0021,,,,8.208955224,19.1,2021-07-16 17:58:03Z,2021-07-19 13:46:17Z,??????????????,,49.37714528,98.50746269,7,,164.6802778,2021-07-12 17:13:39Z,NVDA,53.73134328,0,2021-07-14 15:57:02Z,1211.546944,8.020671835,2021-07-15 15:10:04Z,Technology,93.79844961,2021-07-12 17:05:28Z,-12.54250557,1.492537313,49.37714528,,1141650,-0.3216,70.07666667,30.98665823,3106751d-942d-4caf-a3f3-af6d8fa6ae98,70.14925373,NVDA210917P00715000,,19.6,-,68.68611111,,590,put,157.622739,2021-07-12 20:16:20Z,49.37714528,3.181111111,66,49.85,8055.826667,2021-07-15 16:31:42Z,-34.6956,45.52238806
260.8283333,KE Holdings Inc - ADR,20.83027778,40,-94.59459459,FALSE,2021-07-13 16:33:16Z,-78.47180514,37.56,3.6997,0.4827,,617879.9186,0.79654321,0.253333333,,Offices of Real Estate Agents and Brokers,260.8283333,0.034,,0.2,2021-10-15,free,0.6119,0,0.0765,2021-07-23 14:04:26Z,261.4172222,2021-07-23 14:04:26Z,0,3.6,,2021-07-14 13:47:28Z,????????????????,2021-07-23 14:39:46Z,18.91891892,6.666666667,35,260.8283333,44.54555556,2021-07-12 17:29:56Z,BEKE,0.24691358,0,2021-07-13 14:04:33Z,0,19.91174848,,Technology Services,-94.59459459,2021-07-12 17:14:44Z,6.49627263,93.33333333,-15.96426935,260.8283333,124320,-0.0246,,18.91891892,1803de36-78d5-4fe5-be7c-46fe4890a4f7,6.172839506,BEKE211015C00040000,2021-07-23 14:04:26Z,3.8,-,23.30888889,2021-07-23 14:04:26Z,336,call,40.54054054,2021-08-19 14:21:35Z,-46.51189651,909.1141667,63,5.2,67.85444444,,3.7632,0
213.9908333,Abbvie Inc,165.1138889,110,-88.53503185,FALSE,2021-07-19 14:21:43Z,-31.57546287,117.53,0.7724,-0.1819,,66061.2975,0.537132616,0.251666667,165.4063889,Pharmaceutical Preparation Manufacturing,44.79666667,0.0348,,0.09,2021-08-06,premium,0.2449,1677.399444,0.0812,2021-07-21 15:14:20Z,261.9688889,2021-07-14 14:02:41Z,0,0.73,,2021-07-19 17:59:11Z,???????????,2021-07-23 15:13:01Z,8.132863084,12.18637993,-35,45.61777778,168.7383333,2021-07-12 17:29:59Z,ABBV,7.52688172,0,2021-07-19 14:21:43Z,0,1.2088912,2021-07-19 14:39:16Z,Healthcare,-88.53503185,2021-07-12 17:14:53Z,-6.40687484,87.81362007,-5.924251764,260.8441667,21901.5,-0.0483,165.4063889,-3.457688808,6c3b3409-d876-4357-983d-576d4ba5e724,9.318996416,ABBV210806P00110000,2021-07-14 14:51:57Z,0.84,-,165.1138889,2021-07-23 14:05:32Z,279,put,75.79617834,2021-08-02 15:28:39Z,-28.80130262,502.2294444,39,1.38,3543.870278,2021-07-19 14:39:16Z,-1.526,3.584229391
,Salesforce.Com Inc,238.9952778,280,-17.84037559,FALSE,2021-07-22 18:48:10Z,32.06230947,243.04,10.65,0.319,1076.484722,36944.39917,14.06463596,0.211111111,933.0647222,Software Publishers,68.73722222,0.0061,,8.75,2022-03-18,premium,0.2894,301286.6881,0.7172,,,2021-07-15 14:01:53Z,2.971768202,10.55,2021-08-26 13:46:44Z,2021-08-26 16:05:46Z,????????,,-5.112868995,74.14561664,189,,1078.801944,2021-07-12 17:30:19Z,CRM,45.31946508,0,2021-07-22 16:17:22Z,21584.63917,4.09121395,2021-08-19 16:49:21Z,Technology,53.52112676,2021-07-12 17:17:39Z,15.20737327,25.85438336,1.736523559,,821115,-0.0418,911.5283333,-2.519881192,69ffcecb-21cf-471c-84e1-07174d13d0b7,63.89301634,CRM220318C00280000,,10.75,-,241.5086111,,771,call,125.8215962,2021-07-15 16:32:07Z,1.922646993,71.24111111,1,24.05,340561.4242,2021-08-20 14:21:32Z,45.6575,39.22734027
98.85027778,Atossa Therapeutics Inc,0.693888889,4,-92.85714286,TRUE,2021-07-12 20:15:58Z,-28.62333887,5.14,1.4008,0.7671,21.86555556,72890.67889,0.999273256,0.146111111,2.926666667,Surgical and Medical Instrument Manufacturing,93.26916667,0.1362,2021-07-12 17:29:08Z,0.1,2021-08-06,premium,1.5721,3090.396111,0.0039,2021-07-16 20:11:23Z,164.7358333,2021-07-16 14:36:31Z,2.034883721,1.3,2021-07-13 15:12:18Z,2021-07-14 13:46:06Z,????,2021-07-19 14:04:31Z,28.79310345,26.1627907,-35,93.55083333,44.42888889,2021-07-12 17:29:08Z,ATOS,21.80232558,59.30232558,2021-07-12 18:02:00Z,252.1977778,77.35714286,2021-07-12 20:15:58Z,Health Technology,-92.85714286,2021-07-12 17:20:22Z,-22.17898833,73.8372093,-12.15106732,164.4275,78260,-0.0094,2.926666667,67.16472303,9c7d7d70-f8cc-4e88-bc80-7e09fcfef5ec,23.8372093,ATOS210806C00004000,2021-07-16 14:53:25Z,1.5,-,2.926666667,2021-07-19 13:46:01Z,559,call,178.5714286,2021-07-30 14:40:34Z,-28.4360683,429.3366667,10,3.9,3541.5325,2021-07-12 20:15:58Z,0.1769,19.47674419
332.7013889,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Emerging,,57,-56.8,FALSE,,-25.67734139,53.565,2.5,0.3845,,689065.825,1.858066465,0.115555556,,,164.9841667,0.0371,,1.08,2022-06-17,free,0.1977,0,0.1961,2021-07-26 14:04:02Z,860.4016667,2021-07-19 14:21:00Z,0,2.41,,2021-07-14 14:51:04Z,?????????,2021-08-17 13:46:03Z,1.594520548,7.049345418,280,260.7152778,45.48527778,2021-07-12 17:28:53Z,EEM,0,0,,0,5.816,,Miscellaneous,-22.4,2021-07-12 17:21:57Z,6.412769532,92.95065458,-7.566929134,356.3911111,1750000,-0.0051,,6.751020408,635d3e50-22ac-465d-aed4-0a2aae9286cd,0.805639476,EEM220617C00057000,2021-07-23 14:04:52Z,2.59,-,,2021-07-27 13:45:25Z,7000,call,19.2,2021-08-20 19:04:06Z,-14.33913043,937.7025,1593,2.98,0,,16.8726,0
