time_to_first_minus_fifty,avg_fourteen_day_return,time_to_first_plus_hundred,amount_of_time_above_ten_percent,tier,time_spent_below_zero_in_hours,time_to_first_plus_fifty_timestamp,time_to_first_plus_fifty,amount_of_time_above_itm_percent,volume,current_return,high_diff_time,time_to_first_plus_twenty_timestamp,avg_ask,high_date_time,amount_of_time_above_fifty_percent,avg_one_day_return,time_to_first_plus_fourty_timestamp,time_to_first_plus_hundred_timestamp,open_interest,time_to_first_minus_twenty,gamma,avg_twentyone_day_return,company_name,bid,amount_of_time_below_zero_percent,time_to_first_minus_thirty,theta,time_to_first_plus_fourty,alert_time,time_to_first_minus_ten,low_return,rho,strike_price,implied_volatility,ask,time_to_first_plus_ten,time_to_first_minus_fourty_timestamp,time_spent_above_thirty_in_hours,time_to_first_plus_ten_timestamp,emojis,time_to_first_minus_ten_timestamp,vega,expires_at,amount_of_time_above_zero_percent,delta,diff,buy_amount,time_to_first_plus_thirty,itm_time,low_date_time,amount_of_time_above_hundred_percent,underlying_purchase_price,avg_seven_day_return,time_to_first_minus_twenty_timestamp,theo,low,avg_return,low_diff_time,time_spent_above_fifty_in_hours,option_type,high,ever_itm,option_symbol,avg_three_day_return,sector,id,amount_of_time_above_thirty_percent,tags,time_to_first_plus_twenty,time_to_first_minus_fifty_timestamp,time_to_first_minus_thirty_timestamp,high_return,time_to_first_minus_fourty,ticker_symbol,days_to_expiry,time_to_first_plus_thirty_timestamp,time_spent_above_hundred_in_hours,industry_type
71.04388889,-7.206208426,,4.545454545,premium,1831.710833,,,0,9200,-41.46341463,2.114444444,,0.190227273,2021-03-01 17:28:19Z,0,28.7804878,,,406,0.159722222,0.0107,-7.206208426,BlackRock Institutional Trust Company N.A. - BTC iShares iBoxx USD Hig,0.07,95.45454545,0.159722222,-0.0108,,2021-02-26 15:43:39Z,0.159722222,-41.46341463,-0.6071,72,0.3,0.34,0.159722222,2021-02-26 20:54:31Z,0,2021-02-26 15:53:14Z,???????,2021-02-26 15:53:14Z,0.0325,2021-04-16,4.545454545,-0.0496,-16.83991684,188600,,,2021-02-26 17:50:31Z,0,86.58,-7.206208426,2021-02-26 15:53:14Z,0.2063,0.12,-7.206208426,73.74444444,0,put,0.38,FALSE,HYG210416P00072000,-7.206208426,,dd3b2a7b-d65b-4ac0-bd4c-03df485a8da3,0,-,,2021-03-01 14:46:17Z,2021-02-26 15:53:14Z,85.36585366,5.181111111,HYG,45,,0,
,7.355816227,,34.09090909,premium,384.7611111,,,0,10238,26.88172043,76.36777778,2021-03-01 19:52:31Z,2.995227273,2021-02-26 15:53:12Z,0,1.039426523,,,1021,,0.0117,7.355816227,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,2.75,34.09090909,,-0.1049,,2021-02-26 15:46:19Z,0.114722222,-9.677419355,5.7332,335,0.2606,2.83,0.114722222,,0,2021-02-26 15:53:12Z,?????,2021-02-26 15:53:12Z,0.2725,2021-03-31,65.90909091,0.2098,6.776311596,2856402,,,2021-03-01 20:08:23Z,0,313.74,7.355816227,,2.8227,2.52,7.355816227,0.114722222,0,call,3.57,FALSE,QQQ210331C00335000,7.355816227,Miscellaneous,30022df1-47e8-4e85-a3ba-bcf45cb4fe58,0,-,76.10333333,,,27.95698925,,QQQ,29,,0,
,-6.42500959,,2.272727273,premium,1740.236944,,,100,600,-15.18987342,70.96722222,2021-03-01 14:46:57Z,2.217727273,2021-03-01 16:56:46Z,0,2.23628692,,,33,71.51861111,0.0973,-6.42500959,Aurora Cannabis Inc,2.26,86.36363636,,-0.0241,,2021-02-26 15:48:55Z,71.51861111,-20.67510549,-0.7661,12,1.2276,2.48,0.083888889,,0,2021-02-26 15:53:57Z,?????,2021-03-01 15:20:02Z,0.0131,2021-04-01,13.63636364,-0.536,11.36890951,142200,,2021-02-26 15:53:57Z,2021-03-01 14:46:57Z,0,10.775,-6.42500959,2021-03-01 15:20:02Z,2.37,1.88,-6.42500959,73.13083333,0,put,3.05,TRUE,ACB210401P00012000,-6.42500959,Process Industries,142b89a3-7d6a-4c38-96e8-d945b1188cb5,0,-,70.96722222,,,28.69198312,,ACB,30,,0,Medicinal and Botanical Manufacturing
,-17.3664362,,0,premium,1827.135556,,,0,1093,-28.64864865,0.245,,3.05744186,2021-03-01 20:25:03Z,0,-6.756756757,,,172,71.12555556,0.0302,-17.3664362,Palantir Technologies Inc - Class A,3.55,100,73.29305556,-0.0196,,2021-02-26 15:55:07Z,0.800555556,-29.72972973,-3.4958,21,0.9529,3.85,0.245,,0,2021-02-26 16:09:49Z,????????????,2021-02-26 16:43:09Z,0.0462,2021-06-18,0,-0.3358,-8.176650634,404410,,,2021-02-26 16:09:49Z,0,22.87,-17.3664362,2021-03-01 15:02:39Z,3.6996,2.6,-17.3664362,76.49888889,0,put,3.75,FALSE,PLTR210618P00021000,-17.3664362,Technology Services,b14efadb-0dbe-4f3b-ba5f-6e7b8a5787b0,0,-,,,2021-03-01 17:12:42Z,1.351351351,,PLTR,108,,0,Software Publishers
,58.73015873,71.08111111,73.80952381,premium,32.94388889,2021-02-26 17:17:09Z,1.323055556,71.42857143,2736,77.77777778,72.16194444,2021-02-26 16:27:10Z,1.428571429,2021-02-26 19:12:36Z,59.52380952,17.25146199,2021-02-26 17:17:09Z,2021-03-01 15:02:38Z,144,3.247222222,0.1437,58.73015873,SOS Limited - ADR,0.85,21.42857143,,-0.0343,1.323055556,2021-02-26 15:57:46Z,2.421111111,-22.22222222,0.0808,6,2.4439,0.95,2.421111111,,1708.888333,2021-02-26 18:23:02Z,??,2021-02-26 18:23:02Z,0.0044,2021-03-12,78.57142857,0.5256,6.007067138,246240,1.035,2021-02-26 16:27:10Z,2021-03-01 16:07:29Z,14.28571429,5.66,58.73015873,2021-02-26 19:12:36Z,0.9001,0.7,58.73015873,3.247222222,1705.975278,call,2.15,TRUE,SOS210312C00006000,58.73015873,Technology Services,88ce4ad2-9cf9-41ac-bd50-5290016dba72,64.28571429,-,0.49,,,138.8888889,,SOS,10,2021-02-26 16:59:52Z,430.5669444,All Other Nondepository Credit Intermediation
,-4.110200212,,4.651162791,premium,1790.321389,,,0,606,-13.18944844,5.203888889,,1.999302326,2021-03-01 18:01:06Z,0,4.909756405,,,5,,0.0285,-4.110200212,United States Steel Corp.,2.01,76.74418605,,-0.0071,,2021-02-26 16:00:21Z,71.59138889,-13.66906475,-3.8347,13,0.8007,2.16,0.162222222,,0,2021-02-26 16:10:05Z,?????,2021-03-01 15:35:50Z,0.0411,2021-10-15,23.25581395,-0.2343,-23.0085875,126351,,,2021-02-26 21:12:35Z,0,16.885,-4.110200212,,2.105,1.8,-4.110200212,74.0125,0,put,2.4,FALSE,X211015P00013000,-4.110200212,Non-Energy Minerals,3bf275ed-c878-4023-969c-ae55397765ab,0,-,,,,15.10791367,,X,227,,0,Iron and Steel Mills and Ferroalloy Manufacturing
,-12.88169869,,0,premium,1821.611667,,,100,4201,-22.17391304,5.158055556,,10.01860465,2021-03-01 20:25:09Z,0,-8.260869565,,,430,72.91027778,0.0074,-12.88169869,Advanced Micro Devices Inc.,11.1,100,,-0.0405,,2021-02-26 16:02:58Z,0.950555556,-23.04347826,-1.8625,95,0.4113,11.9,0.115833333,,0,2021-02-26 16:09:55Z,??,2021-02-26 17:00:00Z,0.0042,2021-03-05,0,-0.9833,13.45993073,4831150,,2021-02-26 16:09:55Z,2021-02-26 21:12:27Z,0,83.73,-12.88169869,2021-03-01 16:57:35Z,11.4981,8.85,-12.88169869,76.36972222,0,put,11.3,TRUE,AMD210305P00095000,-12.88169869,Electronic Technology,0b995ff3-9a17-4ae2-a345-f71076f20a93,0,-,,,,-1.739130435,,AMD,3,,0,Semiconductor and Related Device Manufacturing
,32.99172251,,53.48837209,premium,119.6947222,2021-03-01 16:09:03Z,72.05833333,0,1524,49.15254237,72.05833333,2021-03-01 15:03:34Z,0.392325581,2021-02-26 18:40:52Z,2.325581395,6.512042819,2021-03-01 16:09:03Z,,127,,0.1491,32.99172251,Enterprise Products Partners L P - Unit,0.25,46.51162791,,-0.0108,72.05833333,2021-02-26 16:05:33Z,2.588611111,1.694915254,0.3869,23,0.3524,0.34,0.091388889,,1337.8825,2021-02-26 16:11:02Z,,2021-02-26 18:40:52Z,0.0188,2021-03-26,53.48837209,0.2463,6.976744186,44958,72.05833333,,2021-03-01 16:09:03Z,0,21.5,32.99172251,,0.2949,0.3,32.99172251,2.588611111,72.05833333,call,0.51,FALSE,EPD210326C00023000,32.99172251,Industrial Services,717b311e-cd17-478f-9519-128bbe008121,41.86046512,-,70.96694444,,,72.88135593,,EPD,24,2021-03-01 16:09:03Z,0,All Other Business Support Services
,-3.832752613,,7.142857143,premium,1795.491944,,,7.142857143,2340,-27.64227642,1.913333333,,11.82857143,2021-03-01 18:48:17Z,0,9.485094851,,,11,4.704722222,0.0068,-3.832752613,Chromadex Corp,11,76.19047619,74.60194444,-0.0246,,2021-02-26 16:12:10Z,3.846666667,-27.64227642,1.3956,17.5,2.8451,13.6,0.25,,0,2021-02-26 16:27:10Z,?????,2021-02-26 20:02:58Z,0.0302,2021-08-20,23.80952381,0.8418,-3.073940737,2878200,,2021-02-26 16:27:10Z,2021-02-26 18:06:58Z,0,18.055,-3.832752613,2021-02-26 20:54:27Z,12.2993,8.9,-3.832752613,74.60194444,0,call,15.7,TRUE,CDXC210820C00017500,-3.832752613,Process Industries,251bfdad-11b8-4d9a-9b2d-d42805ca084c,0,-,,,2021-03-01 18:48:17Z,27.64227642,,CDXC,171,,0,Medicinal and Botanical Manufacturing
70.79944444,-40.6086543,,0,premium,1813.233611,,,0,34059,-57.7746077,0.474722222,,2.081666667,2021-03-01 20:08:29Z,0,-18.97289586,,,3530,1.306666667,0.0154,-40.6086543,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,3.48,100,1.595833333,-0.1597,,2021-02-26 16:14:48Z,0.753888889,-61.48359486,-3.4615,206,0.3979,3.53,0.207777778,2021-03-01 14:46:17Z,0,2021-02-26 16:27:16Z,???????,2021-02-26 17:00:02Z,0.1697,2021-03-19,0,-0.2575,-5.443863031,11937679.5,,,2021-02-26 16:43:17Z,0,217.86,-40.6086543,2021-02-26 17:33:12Z,3.41,1.35,-40.6086543,75.89472222,0,put,3.36,FALSE,IWM210319P00206000,-40.6086543,,ac934cc7-0edf-40a8-9324-64ea74dca4a5,0,-,,2021-03-01 15:02:46Z,2021-02-26 17:50:33Z,-4.136947218,70.52472222,IWM,17,,0,
70.47972222,-56.83639793,,0,premium,1810.881389,,,0,4534,-89.10891089,0.43,,0.871904762,2021-03-01 21:01:24Z,0,-19.8569857,,,459,0.995833333,0.0132,-56.83639793,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,2,97.61904762,1.261388889,-0.3495,,2021-02-26 16:17:24Z,0.707777778,-89.10891089,-1.1387,299,0.4392,2.04,0.163055556,2021-03-01 14:46:11Z,0,2021-02-26 16:27:11Z,?????????,2021-02-26 16:59:52Z,0.115,2021-03-05,2.380952381,-0.1757,-5.268827425,915868,,,2021-02-26 16:43:12Z,0,315.63,-56.83639793,2021-02-26 17:17:09Z,1.9054,0.22,-56.83639793,76.73333333,0,put,2.23,FALSE,QQQ210305P00299000,-56.83639793,Miscellaneous,9637ae5d-649b-46ad-8a76-8c76271db54e,0,-,,2021-03-01 14:46:11Z,2021-02-26 17:33:05Z,10.3960396,70.47972222,QQQ,3,,0,
,6.093189964,,11.11111111,premium,0,,,0,7426,9.677419355,3.442777778,,2.302222222,2021-02-26 19:29:20Z,0,6.093189964,,,2,,0.0286,6.093189964,Alcoa Corp,2.16,0,,-0.01,,2021-02-26 16:20:01Z,,1.382488479,3.7946,35,0.6535,2.18,0.112222222,,0,2021-02-26 16:26:45Z,????????,,0.0708,2021-10-15,100,0.3339,43.20785597,1611442,,,2021-02-26 19:46:35Z,0,24.44,6.093189964,,2.1717,2.2,6.093189964,3.155277778,0,call,2.45,FALSE,AA211015C00035000,6.093189964,Non-Energy Minerals,a0f6faf4-99c1-48a9-bb59-6ac529885c8c,0,-,,,,12.90322581,,AA,227,,0,Alumina Refining and Primary Aluminum Production
73.27583333,-26.68321893,,0,premium,1729.960278,,,0,2036,-59.28143713,70.2975,,0.612195122,2021-03-01 19:21:23Z,0,-3.064459317,,,191,4.121111111,0.0845,-26.68321893,First Majestic Silver Corporation,0.8,92.68292683,71.66194444,-0.0356,,2021-02-26 16:29:10Z,1.6225,-59.28143713,0.3008,20.5,0.9851,0.87,0.256388889,2021-03-01 16:41:12Z,0,2021-02-26 16:44:33Z,,2021-02-26 18:06:31Z,0.0158,2021-03-19,7.317073171,0.333,13.63636364,170006,,,2021-03-01 14:47:01Z,0,18.04,-26.68321893,2021-02-26 20:36:26Z,0.8351,0.34,-26.68321893,74.87027778,0,call,0.9,FALSE,AG210319C00020500,-26.68321893,Non-Energy Minerals,8d51391e-4338-4619-b2cb-39fb9f4a7f70,0,-,,2021-03-01 17:45:43Z,2021-03-01 16:08:53Z,7.784431138,72.20055556,AG,17,,0,Silver Ore Mining
,11.61387632,,0,premium,9.045555556,,,0,1241,7.692307692,0.751944444,,2.176470588,2021-02-26 20:54:10Z,0,11.61387632,,,90,,0.0282,11.61387632,Ping Identity Holding Corp,1.8,11.76470588,,-0.0095,,2021-02-26 16:31:45Z,,7.692307692,3.4203,35,0.668,2.1,0.208888889,,0,2021-02-26 16:44:17Z,?????,,0.0662,2021-10-15,88.23529412,0.3123,48.55687606,241995,,,2021-02-26 17:16:52Z,0,23.56,11.61387632,,1.95,2.1,11.61387632,4.373611111,0,call,2.25,FALSE,PING211015C00035000,11.61387632,Technology Services,5100e4d5-64ee-42c6-be71-68aa0f9253bd,0,-,,,,15.38461538,,PING,227,,0,Software Publishers
,21.53846154,,82.5,premium,439.9805556,,,0,5000,23.07692308,70.47583333,2021-02-26 17:34:14Z,0.079,2021-03-01 19:36:49Z,0,23.07692308,2021-03-01 15:02:53Z,,63,,0.0267,21.53846154,Vale S.A. - ADR,0.06,17.5,,-0.0029,70.47583333,2021-02-26 16:34:20Z,75.04138889,-7.692307692,0.0988,24,0.5696,0.07,0.151111111,,70.47583333,2021-02-26 16:43:24Z,???,2021-03-01 19:36:49Z,0.0061,2021-04-16,82.5,0.0463,39.77868375,32500,70.47583333,,2021-03-01 15:02:53Z,0,17.17,21.53846154,,0.0646,0.06,21.53846154,75.04138889,0,call,0.1,FALSE,VALE210416C00024000,21.53846154,Non-Energy Minerals,0b825d51-43ad-481c-8ec7-7f77ce6835cd,2.5,-,0.998333333,,,53.84615385,,VALE,45,2021-03-01 15:02:53Z,0,Iron Ore Mining
,15.96452328,,58.53658537,premium,38.095,,,0,3009,34.54545455,76.41555556,2021-03-01 15:35:57Z,3.18902439,2021-02-26 18:56:45Z,0,-0.855614973,,,184,,0.0216,15.96452328,ARK Investment Management LLC - ARK Innovation ETF,2.6,36.58536585,,-0.1915,,2021-02-26 16:36:57Z,1.776666667,-9.090909091,1.3658,140,0.6196,2.9,0.116111111,,0,2021-02-26 16:43:55Z,,2021-02-26 18:23:33Z,0.0879,2021-03-12,63.41463415,0.2908,7.933081489,827475,,,2021-03-01 21:01:53Z,0,129.71,15.96452328,,2.725,2.5,15.96452328,2.33,0,call,3.7,FALSE,ARKK210312C00140000,15.96452328,,c1722b7c-e4a5-4e05-be6f-1c1929fd5fc9,0,-,70.98333333,,,34.54545455,,ARKK,10,,0,
,18.21515892,,62.5,premium,22.74805556,2021-03-01 15:19:14Z,70.56888889,100,578,24.69437653,70.56888889,2021-03-01 14:46:10Z,2.4175,2021-02-26 19:45:24Z,2.5,1.466992665,2021-03-01 15:19:14Z,,154,,0.1056,18.21515892,Palantir Technologies Inc - Class A,2.03,20,,-0.0858,70.56888889,2021-02-26 16:45:06Z,3.005,-11.49144254,0.2747,22.5,1.0255,2.06,0.245555556,,712.4105556,2021-02-26 16:59:50Z,???????,2021-02-26 19:45:24Z,0.0121,2021-03-05,80,0.6716,-5.143338954,118201,70.01777778,2021-02-26 16:59:50Z,2021-03-01 15:19:14Z,0,23.72,18.21515892,,2.0391,1.81,18.21515892,3.005,70.56888889,call,3.3,TRUE,PLTR210305C00022500,18.21515892,Technology Services,adfd574d-6f27-412a-bb77-a4ec59a805cf,25,-,70.01777778,,,61.36919315,,PLTR,3,2021-03-01 14:46:10Z,0,Software Publishers
,19.04958678,,60,premium,31.24583333,,,0,5021,33.88429752,76.22888889,2021-03-01 14:46:14Z,1.4405,2021-02-26 19:29:52Z,0,2.376033058,,,81,,0.0586,19.04958678,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Emerging,1.17,32.5,,-0.013,,2021-02-26 16:47:42Z,,-0.826446281,3.713,57,0.2373,1.25,0.206388889,,0,2021-02-26 17:00:05Z,???,,0.0925,2021-05-21,67.5,0.3222,6.036647754,607541,,,2021-03-01 21:01:26Z,0,53.755,19.04958678,,1.2109,1.2,19.04958678,2.702777778,0,call,1.62,FALSE,EEM210521C00057000,19.04958678,,4601f0b8-bd0c-485e-abc3-6d038276bd28,0,-,69.97555556,,,33.88429752,,EEM,80,,0,
,20.3030303,,42.5,premium,905.2097222,2021-03-01 14:46:37Z,69.93888889,0,3006,-20.45454545,70.76361111,2021-02-26 17:00:29Z,1.588,2021-03-01 20:44:17Z,10,20.73863636,2021-03-01 14:46:37Z,,1,73.71472222,0.0571,20.3030303,United Airlines Holdings Inc,1.16,37.5,74.77888889,-0.0815,69.93888889,2021-02-26 16:50:17Z,73.42666667,-25.75757576,0.634,56,0.6115,1.48,0.452222222,,569.2102778,2021-02-26 17:17:25Z,??,2021-03-01 18:15:53Z,0.0379,2021-03-12,62.5,0.3335,6.342575009,396792,0.17,,2021-03-01 15:36:06Z,0,52.66,20.3030303,2021-03-01 18:33:10Z,1.315,0.98,20.3030303,75.9,283.5827778,call,2.42,FALSE,UAL210312C00056000,20.3030303,Transportation,f16e2e27-ac94-4cac-902f-0eb4826bc83d,22.5,-,0.17,,2021-03-01 19:37:01Z,83.33333333,,UAL,10,2021-02-26 17:00:29Z,0,Scheduled Passenger Air Transportation
,-12.39563263,,0,premium,1717.314167,,,100,2056,-21.77263969,69.89611111,,11.36666667,2021-03-01 18:01:19Z,0,-4.251766217,,,54,72.59694444,0.018,-12.39563263,ViacomCBS Inc - Class B,12.9,97.43589744,,-0.0402,,2021-02-26 16:52:55Z,70.4475,-24.85549133,-14.6676,70,0.6214,13.05,0.408611111,,0,2021-02-26 17:17:26Z,????????,2021-03-01 15:19:46Z,0.1384,2021-06-18,2.564102564,-0.5478,10.32308905,2667660,,2021-02-26 17:17:26Z,2021-03-01 14:46:41Z,0,63.45,-12.39563263,2021-03-01 17:28:44Z,12.9494,9.75,-12.39563263,73.14,0,put,13.25,TRUE,VIAC210618P00070000,-12.39563263,Consumer Services,a0f1c146-a07c-4695-adde-4f2676465b9a,0,-,,,,2.119460501,,VIAC,108,,0,Television Broadcasting
,9.677419355,,0,premium,31.92027778,,,0,1953,9.677419355,1.187777778,,0.85,2021-02-26 19:46:47Z,0,9.677419355,,,374,,0.0965,9.677419355,PBF Energy Inc - Class A,0.7,81.25,,-0.033,,2021-02-26 16:55:31Z,,3.225806452,0.2343,16,1.1479,0.85,0.098055556,,0,2021-02-26 17:01:24Z,??,,0.0123,2021-03-19,18.75,0.3476,15.35688536,151357.5,,,2021-02-26 18:06:47Z,0,13.87,9.677419355,,0.7739,0.8,9.677419355,2.854444444,0,call,0.9,FALSE,PBF210319C00016000,9.677419355,Energy Minerals,d7c56737-c581-444e-b417-0255490b6ee7,0,-,,,,16.12903226,,PBF,17,,0,Petroleum Refineries
,-2.625501398,,0,premium,992.4525,,,0,1542,-0.230946882,71.90138889,,2.108157895,2021-02-26 19:12:40Z,0,-8.267898383,,,181,,0.027,-2.625501398,NIO Inc - ADR,2.13,73.68421053,,-0.1065,,2021-02-26 17:02:09Z,1.080555556,-13.62586605,0.7007,56.5,1.1367,2.2,0.25,,0,2021-02-26 17:17:09Z,??,2021-02-26 18:06:59Z,0.0396,2021-03-19,26.31578947,0.3019,19.50084602,333843,,,2021-03-01 16:56:14Z,0,47.28,-2.625501398,,2.1634,1.87,-2.625501398,2.175277778,0,call,2.33,FALSE,NIO210319C00056500,-2.625501398,Consumer Durables,c118bc52-49c2-42ed-9b1a-a49f3925d7f4,0,-,,,,7.621247113,,NIO,17,,0,Automobile Manufacturing
69.68972222,-55.33063428,,10.25641026,premium,1770.680833,,,0,3009,-89.47368421,2.677777778,2021-02-26 19:45:26Z,0.084871795,2021-03-01 14:46:09Z,0,-2.105263158,,,93,0.4725,0.0024,-55.33063428,SSgA Active Trust - SSGA SPDR S&P 500,0.18,89.74358974,4.126666667,-0.1121,,2021-02-26 17:04:46Z,0.4725,-89.47368421,-0.1226,342,0.4857,0.2,0.206388889,2021-03-01 14:46:09Z,0,2021-02-26 17:17:09Z,?????????,2021-02-26 17:33:07Z,0.024,2021-03-03,10.25641026,-0.022,-10.8841233,57171,,,2021-02-26 19:45:26Z,0,383.77,-55.33063428,2021-02-26 17:33:07Z,0.185,0.02,-55.33063428,69.68972222,0,put,0.24,FALSE,SPY210303P00342000,-55.33063428,,a1802b92-6a2b-4bae-97bc-8cc0bd595a9e,0,-,2.677777778,2021-03-01 14:46:09Z,2021-02-26 21:12:22Z,26.31578947,69.68972222,SPY,1,,0,
,-6.374695864,,2.564102564,premium,1751.240833,,,100,2048,-16.49635036,2.639444444,,3.206666667,2021-03-01 20:08:30Z,0,4.525547445,,,69,70.4725,0.0708,-6.374695864,Wells Fargo & Co.,3.35,76.92307692,,-0.0271,,2021-02-26 17:07:22Z,69.64916667,-19.7080292,-0.7235,40,0.4563,3.5,0.165833333,,0,2021-02-26 17:17:19Z,?????,2021-03-01 14:46:19Z,0.0086,2021-03-05,23.07692308,-0.907,9.080992637,701440,,2021-02-26 17:17:19Z,2021-02-26 19:45:44Z,0,36.67,-6.374695864,2021-03-01 15:35:43Z,3.4241,2.75,-6.374695864,75.01888889,0,put,3.85,TRUE,WFC210305P00040000,-6.374695864,Finance,eb6c84f6-e0ee-449c-825c-bdb5faa9a353,0,-,,,,12.40875912,,WFC,3,,0,Commercial Banking
73.38555556,23.9067986,,0,premium,1767.423333,,,0,381,-3.734439834,2.337222222,,1.493076923,2021-03-01 18:48:25Z,0,58.28492393,,,4,70.16111111,0.0171,23.9067986,JPMorgan Chase & Co.,0.35,92.30769231,70.70972222,-0.0499,,2021-02-26 17:09:59Z,0.408055556,-18.67219917,-2.303,136,0.3076,2.06,0.126944444,2021-03-01 16:23:53Z,0,2021-02-26 17:17:36Z,?????,2021-02-26 17:34:28Z,0.1095,2021-04-01,7.692307692,-0.1571,-8.632851864,45910.5,,,2021-02-26 19:30:13Z,0,148.85,23.9067986,2021-03-01 15:19:39Z,1.205,0.98,23.9067986,73.64055556,0,put,2.25,FALSE,JPM210401P00136000,23.9067986,Finance,53d228c8-5d63-46b2-bb76-302afe84f1ff,0,-,,2021-03-01 18:33:07Z,2021-03-01 15:52:34Z,86.7219917,71.23166667,JPM,30,,0,Commercial Banking
71.09333333,-30.48245614,,0,premium,1769.533333,,,0,1655,-47.22222222,0.798888889,,0.250263158,2021-03-01 16:23:59Z,0,-6.150793651,,,281,69.74638889,0.0606,-30.48245614,Merck & Co Inc,0.35,94.73684211,70.02277778,-0.0214,,2021-02-26 17:18:23Z,1.919722222,-50,0.6896,77,0.2341,0.37,0.253333333,2021-03-01 15:35:58Z,0,2021-02-26 17:33:35Z,?????,2021-02-26 19:13:34Z,0.0441,2021-03-19,5.263157895,0.1675,5.191256831,59580,,,2021-02-26 18:06:19Z,0,73.2,-30.48245614,2021-03-01 15:03:10Z,0.36,0.18,-30.48245614,71.09333333,0,call,0.38,FALSE,MRK210319C00077000,-30.48245614,Health Technology,10ff9ab1-17b0-4f0d-89b0-343027bccfe2,0,-,,2021-03-01 16:23:59Z,2021-03-01 15:19:45Z,5.555555556,70.29305556,MRK,17,,0,Pharmaceutical Preparation Manufacturing
,10.88435374,,7.142857143,premium,16.86055556,,,0,5048,19.04761905,1.605277778,,0.232857143,2021-02-26 17:33:45Z,0,10.88435374,,,1000,,0.1631,10.88435374,New Residential Investment Corp,0.19,64.28571429,,-0.0055,,2021-02-26 17:20:59Z,,0,-0.3079,9,0.4503,0.23,0.212777778,,0,2021-02-26 17:33:45Z,???????,,0.0106,2021-04-16,35.71428571,-0.2008,-13.04347826,106008,,,2021-02-26 18:57:18Z,0,10.35,10.88435374,,0.2091,0.21,10.88435374,0.212777778,0,put,0.26,FALSE,NRZ210416P00009000,10.88435374,Finance,264af86e-1834-4fa2-83fc-bf58440f7aaa,0,-,,,,23.80952381,,NRZ,45,,0,Other Financial Vehicles
,-6.950464396,,0,premium,1757.397222,,,10.52631579,5247,-15.58823529,3.8125,,3.163684211,2021-03-01 20:08:25Z,0,0.945378151,,,546,,0.0469,-6.950464396,Bank Of America Corp.,3.35,92.10526316,,-0.0102,,2021-02-26 17:23:39Z,69.9275,-16.17647059,-9.399,35,0.3454,3.45,0.158055556,,0,2021-02-26 17:33:08Z,???????????,2021-03-01 15:19:18Z,0.0956,2021-08-20,7.894736842,-0.4604,-0.228050171,1783980,,2021-02-26 19:29:48Z,2021-02-26 21:12:24Z,0,35.08,-6.950464396,,3.4502,2.85,-6.950464396,74.74611111,0,put,3.55,TRUE,BAC210820P00035000,-6.950464396,Finance,8a6f7527-de3f-420b-951a-736e02ebc57a,0,-,,,,4.411764706,,BAC,171,,0,Commercial Banking
69.61055556,-3.399122807,,39.47368421,premium,1669.270278,2021-02-26 18:07:16Z,0.683333333,0,9304,-29.16666667,1.228611111,2021-02-26 17:34:18Z,0.463684211,2021-03-01 15:02:54Z,13.15789474,47.61904762,2021-02-26 18:07:16Z,,502,69.61055556,0.0298,-3.399122807,Snap Inc - Class A,0.46,60.52631579,69.61055556,-0.1081,0.683333333,2021-02-26 17:26:16Z,69.61055556,-54.16666667,0.1627,74,0.7939,0.5,69.61055556,2021-03-01 15:02:54Z,92.30694444,2021-03-01 15:02:54Z,????????????,2021-03-01 15:02:54Z,0.0197,2021-03-05,39.47368421,0.1342,13.54917907,446592,0.683333333,,2021-02-26 18:39:59Z,0,65.17,-3.399122807,2021-03-01 15:02:54Z,0.4679,0.22,-3.399122807,69.61055556,75.08222222,call,0.81,FALSE,SNAP210305C00074000,-3.399122807,Technology Services,18bcefba-6d4c-4132-8d26-859a8385bad1,31.57894737,-,0.133888889,2021-03-01 15:02:54Z,2021-03-01 15:02:54Z,68.75,69.61055556,SNAP,3,2021-02-26 18:07:16Z,0,Software Publishers
,28.75243665,,65.78947368,premium,24.17472222,2021-03-01 15:52:15Z,70.38972222,0,7246,85.18518519,74.93805556,2021-02-26 17:33:23Z,0.695263158,2021-02-26 21:13:07Z,23.68421053,-5.687830688,2021-03-01 15:19:24Z,,2413,2.847777778,0.0906,28.75243665,Rocket Companies Inc Class A,0.53,26.31578947,,-0.0749,69.84222222,2021-02-26 17:28:52Z,1.468333333,-25.92592593,0.105,25,1.1335,0.55,0.647777778,,1315.22,2021-02-26 18:07:44Z,???????????,2021-02-26 18:56:58Z,0.0102,2021-03-05,73.68421053,0.2606,11.50758252,391284,69.84222222,,2021-03-01 20:25:09Z,0,22.42,28.75243665,2021-02-26 20:19:44Z,0.5226,0.4,28.75243665,3.7375,666.7744444,call,1.08,FALSE,RKT210305C00025000,28.75243665,Finance,81e36a0a-a940-4373-aa3b-849fe204fc40,47.36842105,-,0.075277778,,,100,,RKT,3,2021-03-01 15:19:24Z,0,Savings Institutions
