time_to_first_minus_thirty,company_name,time_to_first_plus_twenty,strike_price,low_return,ever_itm,time_to_first_plus_thirty_timestamp,avg_return,underlying_purchase_price,theo,delta,time_to_first_plus_hundred,time_spent_below_zero_in_hours,avg_ask,time_to_first_plus_ten,time_to_first_plus_fifty,industry_type,time_to_first_minus_ten,gamma,itm_time,low,expires_at,tier,implied_volatility,time_spent_above_fifty_in_hours,vega,time_to_first_minus_thirty_timestamp,time_to_first_minus_fifty,time_to_first_minus_ten_timestamp,amount_of_time_above_hundred_percent,bid,time_to_first_plus_hundred_timestamp,high_date_time,emojis,time_to_first_minus_fifty_timestamp,avg_seven_day_return,amount_of_time_above_zero_percent,days_to_expiry,time_to_first_minus_twenty,high_diff_time,time_to_first_plus_ten_timestamp,ticker_symbol,amount_of_time_above_thirty_percent,amount_of_time_above_itm_percent,time_to_first_plus_twenty_timestamp,time_spent_above_hundred_in_hours,avg_one_day_return,time_to_first_plus_fourty_timestamp,sector,current_return,alert_time,diff,amount_of_time_below_zero_percent,avg_fourteen_day_return,time_to_first_minus_fourty,buy_amount,theta,time_to_first_plus_fourty,avg_three_day_return,id,amount_of_time_above_ten_percent,option_symbol,time_to_first_minus_twenty_timestamp,ask,tags,time_to_first_plus_thirty,time_to_first_minus_fourty_timestamp,volume,option_type,high_return,low_date_time,avg_twentyone_day_return,low_diff_time,open_interest,high,time_spent_above_thirty_in_hours,time_to_first_plus_fifty_timestamp,rho,amount_of_time_above_fifty_percent
,SSgA Active Trust - SSgA Energy Select Sector SPDR,192.075,40,-18.60465116,FALSE,2021-08-18 20:11:02Z,5.419309373,49.69,0.86,-0.1412,,129877.2394,0.906606061,0.245555556,209.94,,403.4366667,0.0207,,0.7,2021-12-17,premium,0.3647,10807.27722,0.066,,,2021-08-27 15:16:16Z,0,0.84,,2021-08-19 18:46:24Z,????????????,,4.465439276,38.78787879,98,548.3477778,214.9388889,2021-08-10 20:04:48Z,XLE,10.1010101,0,2021-08-18 19:54:34Z,0,-2.810077519,2021-08-19 13:46:28Z,Miscellaneous,-6.976744186,2021-08-10 19:50:04Z,-19.50090561,61.21212121,17.58831884,,2150086,-0.0098,209.94,-3.520229372,b42775c8-c5f8-433f-81ff-0fa45439e121,22.42424242,XLE211217P00040000,2021-09-02 16:10:56Z,0.88,-,192.3494444,,25001,put,86.04651163,2021-09-02 16:10:56Z,10.62423501,548.3477778,463,1.6,11305.55389,2021-08-19 13:46:28Z,-2.7853,9.696969697
308.2063889,Micron Technology Inc.,42.195,42.5,-63.63636364,FALSE,2021-08-18 20:11:11Z,-16.51307597,76.02,0.1092,-0.0133,,106055.1372,0.091835616,0.226388889,216.3155556,Semiconductor and Related Device Manufacturing,22.02666667,0.0016,,0.04,2021-10-15,premium,0.659,456.6263889,0.0111,2021-08-23 16:03:46Z,379.6497222,2021-08-11 17:52:59Z,0,0.1,,2021-08-20 20:10:02Z,?????????,2021-08-26 15:30:22Z,8.68385346,18.90410959,35,307.0780556,240.3108333,2021-08-10 20:04:58Z,MU,0.821917808,0,2021-08-12 14:03:05Z,0,15.34090909,2021-08-19 20:10:19Z,Technology,-63.63636364,2021-08-10 19:51:23Z,-44.09365956,81.09589041,3.166915052,379.0883333,16786,-0.0055,216.3155556,16.41414141,b0cbf660-59c2-41c1-8bbf-3e0ed8d8ff0f,13.97260274,MU211015P00042500,2021-08-23 14:56:04Z,0.12,-,192.33,2021-08-26 14:56:41Z,1526,put,81.81818182,2021-08-30 14:39:09Z,-6.44963145,474.7961111,4,0.2,648.9563889,2021-08-19 20:10:19Z,-0.2032,0.547945205
,VanEck Vectors ETF Trust - VanEck Vectors Gold Miners ETF,,30,-12.75167785,FALSE,,4.344754504,32.105,2.9787,-0.3538,,75769.77222,3.109473684,0.200277778,,,570.8333333,0.0361,,2.6,2022-09-16,premium,0.3059,0,0.1253,,,2021-09-03 14:42:41Z,0,2.91,,2021-08-20 16:36:42Z,???????????,,-0.223713647,53.03643725,371,,236.7336111,2021-08-10 20:04:42Z,GDX,0,0,,0,0.139821029,,Miscellaneous,9.060402685,2021-08-10 19:52:41Z,-6.55661112,46.96356275,5.640901319,,379950,-0.0047,,-1.618093224,16ab39d6-8ddc-43e8-a69c-afadedc96874,17.40890688,GDX220916P00030000,,3.05,-,,,1275,put,22.48322148,2021-09-03 14:42:41Z,5.606417453,570.8333333,3,3.65,0,,-15.7913,0
21.15444444,Fisker Inc - Class A,0.187222222,17.5,-40.74074074,TRUE,2021-08-11 14:19:33Z,443.5699588,18.66,0.2698,-0.2435,41.87694444,412.4005556,1.467638889,18.95666667,41.87694444,Automobile Manufacturing,19.23194444,0.1756,2021-08-12 13:46:35Z,0.16,2021-08-13,premium,1.0478,2738.363333,0.0053,2021-08-11 17:03:14Z,,2021-08-11 15:07:53Z,66.66666667,0.25,2021-08-12 13:46:35Z,2021-08-13 19:18:21Z,????????????,,443.5699588,73.61111111,-28,20.06555556,71.40638889,2021-08-11 14:51:22Z,FSR,68.05555556,66.66666667,2021-08-10 20:05:12Z,2738.363333,138.6918834,2021-08-12 13:46:35Z,Finance,1122.222222,2021-08-10 19:53:58Z,-6.216505895,26.38888889,443.5699588,22.51666667,172503,-0.0942,41.87694444,443.5699588,51a65b1b-b2b6-47f7-b666-67c677debf31,72.22222222,FSR210813P00017500,2021-08-11 15:57:54Z,0.29,-,18.42638889,2021-08-11 18:24:58Z,6389,put,1159.259259,2021-08-11 19:14:26Z,443.5699588,23.34111111,76,3.4,2756.789722,2021-08-12 13:46:35Z,-0.0401,66.66666667
66.16416667,Smiledirectclub Inc - Class A,17.85555556,5.5,-86.66666667,TRUE,2021-08-11 14:02:01Z,-41.23752495,5.07,0.15,0.324,18.66861111,18372.82028,0.088143713,0.166111111,18.11194444,Dental Equipment and Supplies Manufacturing,48.15527778,0.4686,2021-08-11 14:35:25Z,0.02,2021-08-20,premium,0.9113,289.9447222,0.003,2021-08-13 14:05:09Z,66.44361111,2021-08-12 20:04:37Z,1.19760479,0.14,2021-08-11 14:35:25Z,2021-08-11 14:35:25Z,???????,2021-08-13 14:21:55Z,-33.23943662,26.94610778,-21,66.16416667,18.66861111,2021-08-10 20:05:16Z,SDC,12.5748503,1.796407186,2021-08-11 13:46:38Z,37.60388889,40.41666667,2021-08-11 14:02:01Z,Health Services,-86.66666667,2021-08-10 19:55:18Z,8.481262327,73.05389222,-41.23752495,66.44361111,42195,-0.0137,18.11194444,12.05479452,f17ad8d8-3583-4a13-9dac-6e83f166e59c,22.75449102,SDC210820C00005500,2021-08-13 14:05:09Z,0.16,-,18.11194444,2021-08-13 14:21:55Z,2813,call,133.3333333,2021-08-17 19:00:32Z,-41.23752495,167.0872222,21,0.35,550.7136111,2021-08-11 14:02:01Z,0.0411,6.586826347
23.30194444,PG&E Corp.,18.38805556,10,-78.94736842,FALSE,2021-08-11 14:19:39Z,-7.177033493,9.23,0.1049,0.2176,,634.7513889,0.088181818,0.140555556,18.38805556,Nuclear Electric Power Generation,0.140555556,0.3336,,0.02,2021-08-13,free,1.0458,62.54694444,0.0025,2021-08-11 19:14:29Z,42.38777778,2021-08-10 20:04:48Z,0,0.09,,2021-08-11 14:19:39Z,???????????,2021-08-12 14:19:38Z,-7.177033493,27.27272727,-28,20.85361111,18.38805556,2021-08-10 20:04:48Z,PCG,21.21212121,0,2021-08-11 14:19:39Z,0,-7.177033493,2021-08-11 14:19:39Z,Utilities,-78.94736842,2021-08-10 19:56:22Z,8.342361863,72.72727273,-7.177033493,23.30194444,106257.5,-0.0427,18.38805556,-7.177033493,e2af6c92-9216-44ac-9f99-9138f0663e06,27.27272727,PCG210813C00010000,2021-08-11 16:47:35Z,0.1,-,18.38805556,2021-08-11 19:14:29Z,11185,call,68.42105263,2021-08-12 15:25:48Z,-7.177033493,43.49055556,414,0.16,146.735,2021-08-11 14:19:39Z,0.0159,9.090909091
668.175,BlackRock Institutional Trust Company N.A. - BTC iShares China Large-C,161.8222222,35,-31.81818182,FALSE,2021-08-17 13:46:12Z,21.98045362,41.61,0.4401,-0.1239,233.8261111,86490.38694,0.536713996,0.132222222,209.8266667,,24.15583333,0.0307,,0.3,2021-11-19,premium,0.3049,19690.81389,0.0448,2021-09-07 16:07:22Z,,2021-08-11 20:06:13Z,4.056795132,0.43,2021-08-20 13:46:26Z,2021-08-20 13:46:26Z,?????????????,,14.29467085,58.01217039,70,666.1563889,233.8261111,2021-08-10 20:04:48Z,FXI,35.90263692,0,2021-08-17 13:46:12Z,4819.743056,-2.083333333,2021-08-17 13:46:12Z,Miscellaneous,-20.45454545,2021-08-10 19:56:52Z,-15.88560442,41.98782961,37.82405807,,208868,-0.0067,161.8222222,-2.117061021,3bc07199-c44c-41dd-a066-8c9c25261de5,54.76673428,FXI211119P00035000,2021-09-07 14:06:15Z,0.45,-,161.8222222,,4747,put,136.3636364,2021-09-07 16:07:22Z,34.31278484,668.175,75,1.04,52191.65111,2021-08-19 13:46:28Z,-1.55,15.4158215
162.6491667,Boston Scientific Corp.,18.33416667,38,-46.51162791,FALSE,2021-08-11 14:18:15Z,-19.59793884,42.78,0.8585,-0.2069,18.33416667,111072.2558,0.691457726,0.094722222,18.33416667,Surgical and Medical Instrument Manufacturing,20.27111111,0.042,,0.46,2021-11-19,premium,0.3023,1049.468889,0.0643,2021-08-17 14:37:09Z,525.2661111,2021-08-11 16:14:28Z,0.29154519,0.76,2021-08-11 14:18:15Z,2021-08-11 14:18:15Z,???????,2021-09-01 17:14:10Z,-4.764354806,6.705539359,70,66.12222222,18.33416667,2021-08-10 20:03:53Z,BSX,4.081632653,0,2021-08-11 14:18:15Z,18.33416667,10.72938689,2021-08-11 14:18:15Z,Healthcare,-44.18604651,2021-08-10 19:58:12Z,-11.17344554,93.29446064,-7.192519779,522.1136111,679830,-0.0097,18.33416667,1.752612066,2dc3cc62-65ae-42f6-9f89-6750c117fcf0,5.83090379,BSX211119P00038000,2021-08-13 14:05:32Z,0.96,-,18.33416667,2021-09-01 14:05:01Z,7905,put,129.0697674,2021-09-02 13:46:25Z,-14.14360244,545.8036111,228,1.97,2160.289722,2021-08-11 14:18:15Z,-2.6886,2.623906706
20.26694444,Amazon.com Inc.,,3510,-99.44751381,FALSE,,-69.89372314,3322.46,9.025,0.1217,,58555.68139,2.724618056,0.085277778,,Electronic Shopping and Mail-Order Houses,18.04055556,0.0013,,0.05,2021-08-27,premium,0.2134,0,1.4508,2021-08-11 16:15:25Z,68.58861111,2021-08-11 14:01:50Z,0,8.9,,2021-08-11 13:46:29Z,??????????,2021-08-13 16:34:43Z,-51.526767,0.347222222,-14,18.59777778,17.78472222,2021-08-10 20:04:31Z,AMZN,0,0,,0,-28.9825046,,Consumer Discretionary,-99.44751381,2021-08-10 19:59:24Z,5.644612727,99.65277778,-67.28399471,45.62777778,1616330,-0.9087,,-35.23045486,d1aa03ed-3566-4b31-880a-2dc156f4405b,0,AMZN210827C03510000,2021-08-11 14:35:16Z,9.2,-,,2021-08-12 17:37:04Z,1786,call,3.867403315,2021-08-27 15:34:39Z,-69.89372314,403.5875,165,9.4,0,,18.463,0
338.8977778,Carnival Corp. (Paired Stock),54.03361111,12.5,-31.49171271,FALSE,2021-08-20 20:09:55Z,-4.168138065,23.77,0.905,-0.0945,,149610.2575,0.867278351,0.241111111,340.6322222,Tour Operators,0.504444444,0.0111,,0.62,2022-09-16,premium,0.6126,340.6322222,0.0417,2021-08-25 16:59:02Z,,2021-08-11 14:35:26Z,0,0.79,,2021-08-25 18:43:06Z,?????????,,9.468470185,18.1443299,371,312.3297222,340.6322222,2021-08-11 14:19:38Z,CCL,0.618556701,0,2021-08-13 20:07:11Z,0,6.031307551,2021-08-25 18:43:06Z,Consumer Discretionary,-23.75690608,2021-08-11 14:05:10Z,-47.41270509,81.8556701,7.676763334,,45250,-0.0032,340.6322222,6.677190213,02c9b7ac-cc4c-4507-9f2d-e9e5d416b364,4.12371134,CCL220916P00012500,2021-08-24 14:24:57Z,1.02,-,222.0791667,,500,put,86.74033149,2021-09-02 17:39:24Z,0.167375172,531.5705556,84,1.69,903.6422222,2021-08-25 18:43:06Z,-3.4535,0.206185567
0.501944444,3D Systems Corp.,,42,-76.47058824,FALSE,,-58.13953488,35.39,0.4,0.1529,,637.2463889,0.177906977,0.236944444,,Computer Storage Device Manufacturing,0.236944444,0.0439,,0.1,2021-08-20,free,0.9469,0,0.0134,2021-08-11 14:35:24Z,0.768333333,2021-08-11 14:19:30Z,0,0.35,,2021-08-11 14:19:30Z,???????????,2021-08-11 14:51:23Z,-58.13953488,0,-21,0.501944444,0.236944444,2021-08-11 14:19:30Z,DDD,0,0,,0,-58.13953488,,Producer Manufacturing,-76.47058824,2021-08-11 14:05:17Z,18.67759254,100,-58.13953488,0.501944444,35657.5,-0.0682,,-58.13953488,6922b77b-6927-45c9-911a-8a46950dd7a0,0,DDD210820C00042000,2021-08-11 14:35:24Z,0.5,-,,2021-08-11 14:35:24Z,839,call,5.882352941,2021-08-12 14:20:13Z,-58.13953488,24.24888889,261,0.45,0,,0.1281,0
0.180833333,fuboTV Inc,,40,-90.47619048,FALSE,,-78.13051146,32.17,0.3144,0.1274,,680.8763889,0.068888889,0.180833333,,Motion Picture and Video Production,0.180833333,0.0394,,0.03,2021-08-13,premium,2.0344,0,0.0054,2021-08-11 14:18:38Z,0.468888889,2021-08-11 14:18:38Z,0,0.3,,2021-08-11 14:18:38Z,??????,2021-08-11 14:35:55Z,-78.13051146,0,-28,0.180833333,0.180833333,2021-08-11 14:18:38Z,FUBO,0,0,,0,-78.13051146,,Consumer Services,-90.47619048,2021-08-11 14:07:47Z,24.33944669,100,-78.13051146,0.468888889,544603.5,-0.2391,,-78.13051146,8cc727a3-8d05-4712-ba20-c376b93da62e,0,FUBO210813C00040000,2021-08-11 14:18:38Z,0.33,-,,2021-08-11 14:35:55Z,17289,call,-33.33333333,2021-08-12 16:13:50Z,-78.13051146,26.10083333,2465,0.21,0,,0.0242,0
1.245,Nucor Corp.,0.427222222,130,-80.95238095,FALSE,,-51.12309075,122.39,0.574,0.1588,,1146.550556,0.256603774,0.139166667,,Iron and Steel Mills and Ferroalloy Manufacturing,0.139166667,0.0343,,0.1,2021-08-13,premium,0.7275,0,0.0235,2021-08-11 15:25:08Z,4.538888889,2021-08-11 14:18:47Z,0,0.5,,2021-08-11 14:36:04Z,?????????,2021-08-11 18:42:46Z,-51.12309075,1.886792453,-28,0.139166667,0.427222222,2021-08-11 14:18:47Z,NUE,0,0,2021-08-11 14:36:04Z,0,-49.35064935,,Basic Materials,-80.95238095,2021-08-11 14:10:26Z,6.217828254,98.11320755,-51.12309075,1.245,19110,-0.3606,,-51.12309075,3cc05b7d-9e78-4693-ae34-d750ababce62,1.886792453,NUE210813C00130000,2021-08-11 14:18:47Z,0.55,-,,2021-08-11 15:25:08Z,364,call,33.33333333,2021-08-13 16:50:46Z,-51.12309075,50.67222222,69,0.7,0,,0.1181,0
125.9955556,SSgA Active Trust - SSGA SPDR S&P 500,147.1558333,400,-94.87179487,FALSE,2021-08-18 20:10:55Z,-45.52324369,443.57,1.1806,-0.077,,158020.6078,0.637378049,0.119166667,191.5644444,,24.95416667,0.0044,,0.06,2021-09-15,free,0.2396,2139.467778,0.1992,2021-08-16 20:12:13Z,289.2933333,2021-08-12 15:09:44Z,0,1.16,,2021-08-19 18:46:17Z,??????????,2021-08-23 15:30:05Z,-7.945770704,10.77235772,5,47.55611111,196.5633333,2021-08-11 14:19:38Z,SPY,5.081300813,0,2021-08-17 17:21:50Z,0,-7.051282051,2021-08-19 13:46:21Z,Miscellaneous,-93.16239316,2021-08-11 14:12:29Z,-9.822575918,89.22764228,-15.22862435,287.8697222,30420,-0.0676,191.5644444,-11.88034188,087056d9-f973-48a2-a2e7-496a69ddf592,6.910569106,SPY210915P00400000,2021-08-13 13:45:51Z,1.18,-,173.9738889,2021-08-23 14:04:40Z,260,put,87.17948718,2021-09-09 14:04:00Z,-32.93297346,695.8586111,37,2.19,4869.665556,2021-08-19 13:46:21Z,-3.4169,2.235772358
287.5433333,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,173.9655556,340,-95.27559055,FALSE,2021-08-18 20:10:59Z,-47.83157197,366.93,1.9188,-0.1371,,158889.3456,0.993808554,0.109444444,191.5563889,,28.47,0.0082,,0.09,2021-09-15,premium,0.2341,383.4175,0.2505,2021-08-23 13:45:39Z,289.5630556,2021-08-12 18:41:15Z,0,1.88,,2021-08-19 13:46:26Z,??????????,2021-08-23 15:46:50Z,-5.182369445,13.44195519,5,48.13916667,191.5563889,2021-08-11 14:19:37Z,QQQ,1.83299389,0,2021-08-18 20:10:59Z,0,-0.021872266,2021-08-19 13:46:26Z,Miscellaneous,-94.22572178,2021-08-11 14:13:03Z,-7.339274521,86.55804481,-17.45756115,287.8616667,80010,-0.083,191.5563889,-7.971503562,70343aa2-4fb8-48f3-9e9c-371a541b8c9c,6.924643585,QQQ210915P00340000,2021-08-13 14:21:24Z,1.93,-,173.9655556,2021-08-23 14:04:45Z,420,put,59.05511811,2021-09-09 14:22:12Z,-35.31534152,696.1525,118,3.03,1724.806111,2021-08-19 13:46:26Z,-5.0518,0.407331976
1.077777778,Virgin Galactic Holdings Inc - Class A,,30,-95.0617284,FALSE,,-65.93600403,27.88,0.4052,0.251,,892.6463889,0.137959184,0.260833333,,Small Arms Ammunition Manufacturing,0.260833333,0.112,,0.02,2021-08-13,free,1.2932,0,0.007,2021-08-11 15:24:32Z,1.355,2021-08-11 14:35:31Z,0,0.4,,2021-08-11 14:35:31Z,????????,2021-08-11 15:41:10Z,-65.93600403,0,-28,0.523333333,0.260833333,2021-08-11 14:35:31Z,SPCE,0,0,,0,-64.69661151,,Electronic Technology,-95.0617284,2021-08-11 14:19:52Z,7.604017217,100,-65.93600403,1.077777778,268758,-0.1989,,-65.93600403,9d2af08b-4670-43b7-aac4-5e4e7765e0ef,0,SPCE210813C00030000,2021-08-11 14:51:16Z,0.41,-,,2021-08-11 15:24:32Z,6636,call,-11.11111111,2021-08-13 14:04:37Z,-65.93600403,47.74583333,753,0.36,0,,0.041,0
50.52361111,Virgin Galactic Holdings Inc - Class A,0.258888889,26,-34.28571429,TRUE,2021-08-11 14:35:31Z,51.88405797,27.88,0.3432,-0.217,28.35361111,331.4613889,0.531594203,24.26916667,1.626111111,Small Arms Ammunition Manufacturing,50.24805556,0.1112,2021-08-12 17:35:46Z,0.23,2021-08-13,premium,1.2018,835.9613889,0.0065,2021-08-13 16:51:24Z,,2021-08-13 16:34:52Z,11.5942029,0.34,2021-08-12 18:41:12Z,2021-08-13 15:28:05Z,?????????,,51.88405797,89.85507246,-28,50.24805556,49.135,2021-08-12 14:36:08Z,SPCE,68.11594203,44.92753623,2021-08-11 14:35:31Z,315.4233333,53.67781155,2021-08-11 14:51:16Z,Electronic Technology,114.2857143,2021-08-11 14:19:59Z,-6.743185079,10.14492754,51.88405797,,53200,-0.171,0.521388889,51.88405797,1db66512-e9d2-430d-b4f9-5cd0f0d21d9a,84.05797101,SPCE210813P00026000,2021-08-13 16:34:52Z,0.36,-,0.258888889,,1520,put,168.5714286,2021-08-13 16:51:24Z,51.88405797,50.52361111,498,0.94,1204.246389,2021-08-11 15:57:33Z,-0.0397,34.7826087
1.868333333,Coinbase Global Inc - Class A,0.225833333,300,-96.33027523,FALSE,2021-08-11 14:36:12Z,-62.42702252,283.5,2.725,0.2331,,671.7536111,1.023863636,1.043888889,0.225833333,,1.868333333,0.0147,,0.1,2021-08-13,premium,0.9282,0.225833333,0.0684,2021-08-11 16:14:45Z,3.789166667,2021-08-11 16:14:45Z,0,2.7,,2021-08-11 14:36:12Z,???????????????,2021-08-11 18:10:00Z,-62.42702252,6.818181818,-28,1.868333333,0.225833333,2021-08-11 15:25:17Z,COIN,6.818181818,0,2021-08-11 14:36:12Z,0,-62.42702252,2021-08-11 14:36:12Z,Finance  Insurance and Real Estate,-96.33027523,2021-08-11 14:22:39Z,5.82010582,93.18181818,-62.42702252,1.868333333,7120970,-1.3997,0.225833333,-62.42702252,37849cdc-8f06-405f-9fb1-9bc904409da6,6.818181818,COIN210813C00300000,2021-08-11 16:14:45Z,2.75,-,0.225833333,2021-08-11 16:14:45Z,26132,call,87.1559633,2021-08-12 15:58:25Z,-62.42702252,25.59611111,7495,5.1,1.486944444,2021-08-11 14:36:12Z,0.3939,2.272727273
27.44638889,PG&E Corp.,23.34833333,10,-43.95604396,FALSE,,-27.24377663,9.38,0.9057,0.4755,,166314.6978,0.662081633,0.169444444,,Nuclear Electric Power Generation,0.710833333,0.1354,,0.51,2021-12-17,premium,0.5267,0,0.0221,2021-08-12 17:52:04Z,,2021-08-11 15:07:56Z,0,0.82,,2021-08-12 13:46:11Z,????????,,-17.4535809,0.408163265,98,24.74138889,23.34833333,2021-08-11 14:35:27Z,PCG,0,0,2021-08-12 13:46:11Z,0,-7.165750916,,Utilities,-29.67032967,2021-08-11 14:25:17Z,6.609808102,99.59183673,-21.18831739,148.045,2275364,-0.0044,,-10.87752827,4385466f-3e71-4a20-8c52-a3832897fc3a,0.408163265,PCG211217C00010000,2021-08-12 15:09:46Z,1,-,,2021-08-17 18:27:59Z,25004,call,31.86813187,2021-08-31 14:21:54Z,-25.87333719,479.9436111,2047,1.2,0,,1.2506,0
,Mosaic Company,215.6394444,30,-8.928571429,FALSE,2021-08-20 14:05:22Z,55.22127329,33.8,0.559,-0.1885,215.6394444,1269.224444,0.86923913,0.132222222,215.6394444,Phosphatic Fertilizer Manufacturing,2.623611111,0.0537,,0.51,2021-09-24,free,0.4262,7920.275278,0.0318,,,2021-08-11 17:04:25Z,25,0.5,2021-08-20 14:05:22Z,2021-08-20 14:05:22Z,????????,,1.111111111,54.34782609,14,,215.6394444,2021-08-11 14:34:56Z,MOS,51.08695652,0,2021-08-20 14:05:22Z,5030.126111,2.232142857,2021-08-20 14:05:22Z,Basic Materials,67.85714286,2021-08-11 14:27:00Z,-11.24260355,45.65217391,55.22127329,,23128,-0.0155,215.6394444,1.111111111,ff6429ae-a3a1-4bef-8d34-21855569aaa8,51.08695652,MOS210924P00030000,,0.62,-,215.6394444,,413,put,183.9285714,2021-08-11 18:41:38Z,55.22127329,4.243888889,4,1.59,12003.83806,2021-08-20 14:05:22Z,-0.8419,35.86956522
24.69888889,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,,236,-92.45283019,FALSE,,-69.21877436,222.01,0.2699,0.0689,,39071.47278,0.081570248,0.1275,,,0.389166667,0.0147,,0.02,2021-08-27,premium,0.1923,0,0.0622,2021-08-12 15:09:51Z,47.89166667,2021-08-11 14:51:16Z,0,0.26,,2021-08-11 20:06:11Z,???????,2021-08-13 14:21:25Z,-56.07026675,0.826446281,-14,1.773055556,5.637777778,2021-08-11 14:35:34Z,IWM,0,0,,0,-18.16037736,,Miscellaneous,-92.45283019,2021-08-11 14:27:55Z,6.30151795,99.17355372,-69.21877436,47.61194444,106318,-0.0367,,-29.77850697,f3963b80-3985-4712-bbf3-31594196ff33,0,IWM210827C00236000,2021-08-11 16:14:18Z,0.27,-,,2021-08-13 14:04:38Z,4012,call,9.433962264,2021-08-23 16:52:50Z,-69.21877436,290.4152778,1045,0.29,0,,0.6703,0
,Fisker Inc - Class A,23.5475,20,-12.75590551,TRUE,2021-08-12 14:20:10Z,87.78316172,17.86,3.15,-0.6213,119.2591667,59.24333333,5.962115385,0.080555556,29.27916667,Automobile Manufacturing,2.544722222,0.0833,2021-08-11 14:35:23Z,2.77,2021-09-17,premium,0.795,150745.8989,0.0217,,,2021-08-11 17:03:14Z,14.31623932,3.1,2021-08-16 13:46:06Z,2021-09-09 14:05:02Z,?????????,,68.24762422,95.51282051,7,,695.5747222,2021-08-11 14:35:23Z,FSR,91.23931624,100,2021-08-12 14:03:24Z,18622.69417,16.90944882,2021-08-12 19:47:18Z,Finance,90.5511811,2021-08-11 14:30:33Z,11.98208287,4.487179487,83.42205323,,81280,-0.0237,29.27916667,38.04404884,3c6a6f7d-40d7-4266-9856-fbc02ad71b76,95.51282051,FSR210917P00020000,,3.25,-,23.82694444,,256,put,148.8188976,2021-08-11 19:14:26Z,86.86862826,4.731388889,45,7.9,150793.825,2021-08-12 19:47:18Z,-1.4585,90.81196581
,Albertsons Companies Inc - Class A,,25,-12.5,FALSE,,-0.625,27.95,0.4,-0.1846,,57.33361111,0.3975,0.260277778,,Convenience Stores,0.542222222,0.0715,,0.35,2021-09-17,free,0.4165,0,0.0238,,,2021-08-11 15:08:56Z,0,0.35,,2021-08-11 14:52:01Z,????????,,-0.625,0,7,1.367777778,0.260277778,2021-08-11 14:52:01Z,ACI,0,0,,0,-0.625,,Retail Trade,0,2021-08-11 14:36:24Z,-10.55456172,100,-0.625,,45440,-0.0136,,-0.625,674f822b-36db-4d4e-b293-453dc62f8f4b,0,ACI210917P00025000,2021-08-11 15:58:28Z,0.45,-,,,1136,put,12.5,2021-08-11 15:58:28Z,-0.625,1.367777778,130,0.45,0,,-0.5678,0
119.1425,Futu Holdings Ltd - ADR,,120,-97.5,FALSE,,-66.54263006,104.51,4,0.3038,,104364.5558,1.338294798,0.258333333,,Investment Banking and Securities Dealing,119.1425,0.0151,,0.1,2021-09-03,premium,0.8745,0,0.0923,2021-08-16 13:45:36Z,119.4591667,2021-08-16 13:45:36Z,0,3.8,,2021-08-11 15:09:00Z,??????????,2021-08-16 14:04:36Z,-43.41755319,0.867052023,-7,119.1425,0.5325,2021-08-11 14:52:33Z,FUTU,0,0,,0,1,,Technology Services,-97.5,2021-08-11 14:37:03Z,14.82154818,99.13294798,-55.34787736,119.4591667,248800,-0.1729,,1,fdb0cb5d-79e1-4e5e-9d03-49d94a7cca4f,0,FUTU210903C00120000,2021-08-16 13:45:36Z,4.2,-,,2021-08-16 14:04:36Z,622,call,10,2021-09-02 18:15:38Z,-65.11814024,531.6430556,106,4.4,0,,1.7701,0
125.025,Lowe`s Cos.  Inc.,26.95694444,172.5,-88.23529412,FALSE,2021-08-13 14:39:32Z,8.823529412,193.65,0.34,-0.0547,143.7038889,11306.72528,0.37,0.219444444,143.4105556,Home Centers,120.5052778,0.0078,,0.04,2021-08-20,premium,0.462,3368.214722,0.0342,2021-08-16 19:41:11Z,167.1208333,2021-08-16 15:10:00Z,12.88343558,0.3,2021-08-17 14:21:55Z,2021-08-17 15:44:24Z,??????,2021-08-18 13:46:56Z,22.63877382,56.44171779,-21,122.6425,145.0786111,2021-08-11 14:52:51Z,LOW,15.33742331,0,2021-08-12 17:37:06Z,3080.839167,25.91911765,2021-08-13 14:39:32Z,Consumer Discretionary,-88.23529412,2021-08-11 14:39:41Z,-10.92176607,43.55828221,8.823529412,167.1208333,16286,-0.0852,47.9975,28.20069204,c05feec6-b01b-42ae-bfb8-215c1c9de5cd,44.17177914,LOW210820P00172500,2021-08-16 17:18:14Z,0.38,-,47.9975,2021-08-18 13:46:56Z,479,put,176.4705882,2021-08-18 14:04:40Z,8.823529412,167.4163889,4,0.94,3465.042778,2021-08-17 14:04:19Z,-0.2773,14.11042945
