high_date_time,amount_of_time_above_fifty_percent,low_diff_time,time_to_first_minus_twenty_timestamp,tags,avg_ask,high_return,amount_of_time_above_hundred_percent,time_to_first_minus_ten,time_to_first_minus_ten_timestamp,amount_of_time_below_zero_percent,volume,emojis,alert_time,time_to_first_minus_fourty,delta,time_to_first_plus_ten,underlying_purchase_price,time_to_first_plus_hundred,time_to_first_plus_fourty_timestamp,days_to_expiry,gamma,avg_return,theta,open_interest,bid,vega,implied_volatility,time_to_first_plus_fifty_timestamp,time_to_first_minus_twenty,option_type,time_to_first_plus_twenty,time_to_first_plus_thirty_timestamp,amount_of_time_above_itm_percent,time_to_first_minus_thirty,tier,time_to_first_minus_fifty_timestamp,ever_itm,ask,low_return,strike_price,time_spent_above_hundred_in_hours,avg_one_day_return,low_date_time,ticker_symbol,time_to_first_minus_fourty_timestamp,current_return,avg_fourteen_day_return,time_spent_above_fifty_in_hours,high_diff_time,amount_of_time_above_zero_percent,time_to_first_plus_twenty_timestamp,sector,avg_three_day_return,low,industry_type,avg_seven_day_return,company_name,avg_twentyone_day_return,time_to_first_plus_thirty,buy_amount,high,option_symbol,theo,time_to_first_minus_thirty_timestamp,time_to_first_plus_fourty,time_to_first_plus_ten_timestamp,amount_of_time_above_ten_percent,time_spent_above_thirty_in_hours,id,diff,time_to_first_plus_hundred_timestamp,time_spent_below_zero_in_hours,time_to_first_plus_fifty,time_to_first_minus_fifty,amount_of_time_above_thirty_percent,itm_time,expires_at,rho
2021-04-29 18:35:21Z,5.176470588,671.6922222,2021-04-09 14:03:45Z,-,1.405623529,60.14760148,0,144.9094444,2021-04-07 19:48:23Z,50.82352941,1997,????????,2021-04-01 18:53:49Z,670.4680556,0.199,0.329722222,61.61,,2021-04-20 15:30:39Z,136,0.0207,3.736053831,-0.0103,393,1.35,0.1166,0.3205,2021-04-21 14:02:35Z,187.1655556,call,91.45138889,2021-04-05 14:20:54Z,0,259.6947222,free,,FALSE,1.36,-42.43542435,75,0,5.535055351,2021-04-21 20:06:24Z,NEM,2021-04-29 17:21:54Z,-4.05904059,-3.896483899,10518.93194,481.2097222,49.17647059,2021-04-05 14:20:54Z,Non-Energy Minerals,13.22736304,0.78,Gold Ore Mining,1.337269373,Newmont Corp,8.392871163,91.45138889,270593.5,2.17,NEM210917C00075000,1.355,2021-04-12 14:35:30Z,452.6138889,2021-04-01 19:13:36Z,45.41176471,41423.79306,480d650a-070d-4530-a81a-8e9ef6cede13,21.73348482,,85030.77917,475.1461111,,21.64705882,,2021-09-17,5.0521
2021-04-27 19:11:48Z,0,624.2844444,2021-04-15 13:46:15Z,-,0.288553459,29.52380952,0,330.8586111,2021-04-15 13:46:15Z,99.68553459,467,???,2021-04-01 18:54:44Z,332.5527778,0.2961,0.052222222,11.085,,,199,0.1071,-45.03743636,-0.0019,59,0.5,0.0301,0.3597,,330.8586111,call,1.330833333,,0,330.8586111,premium,2021-04-19 15:21:56Z,FALSE,0.55,-58.0952381,13,0,8.888888889,2021-04-01 20:14:35Z,NRZ,2021-04-15 15:27:54Z,-54.28571429,-30.7047619,0,1.330833333,0.314465409,2021-04-01 20:14:35Z,Finance,8.888888889,0.22,Other Financial Vehicles,8.888888889,New Residential Investment Corp,-40.98619329,,24517.5,0.68,NRZ211119C00013000,0.525,2021-04-15 13:46:15Z,,2021-04-01 18:57:52Z,0.314465409,0,4124f014-a220-455f-80eb-5553f0bafc26,17.27559765,,169974.8817,,428.4533333,0,,2021-11-19,1.7551
2021-04-05 16:11:57Z,37.20930233,93.20583333,2021-04-05 14:20:27Z,-,0.74,311.6504854,18.60465116,0.736666667,2021-04-01 19:43:48Z,38.75968992,823,???????????,2021-04-01 18:59:36Z,92.41638889,0.0908,0.233055556,247.33,164.1505556,2021-04-07 14:19:42Z,-25,0.0131,43.68932039,-0.1262,267,0.5,0.0601,0.3389,2021-04-07 14:19:42Z,91.3475,call,90.77222222,2021-04-05 13:45:56Z,13.17829457,91.3475,premium,2021-04-05 15:41:23Z,TRUE,0.53,-53.39805825,265,4328.391389,-2.912621359,2021-04-09 14:36:24Z,PYPL,2021-04-05 15:24:35Z,237.8640777,43.68932039,8287.394444,187.6133333,61.24031008,2021-04-05 13:45:56Z,Technology Services,-21.00970874,0.24,Data Processing  Hosting  and Related Services,42.06075791,PayPal Holdings Inc,43.68932039,90.77222222,42384.5,2.12,PYPL210409C00265000,0.515,2021-04-05 14:20:27Z,139.335,2021-04-01 19:13:35Z,52.71317829,9772.408056,42741666-df46-4559-bd7d-5162c6730cbc,7.144301136,2021-04-08 15:08:38Z,5085.841667,139.335,92.69638889,44.96124031,2021-04-09 14:03:47Z,2021-04-09,0.4854
2021-04-06 16:21:22Z,0,117.3411111,2021-04-05 13:46:04Z,-,0.054130435,6.666666667,0,0.214166667,2021-04-01 19:13:45Z,100,1036,??,2021-04-01 19:00:54Z,90.75277778,0.1851,0.214166667,23.04,,,-25,0.1747,-63.91304348,-0.0253,268,0.13,0.0091,0.4461,,90.75277778,call,,,0,90.75277778,free,2021-04-05 14:04:31Z,FALSE,0.17,-80,24.5,0,1.333333333,2021-04-01 19:58:22Z,SPXU,2021-04-05 13:46:04Z,-80,-63.91304348,0,0.957777778,0,,,-52.8,0.03,,-63.91304348,ProShares Trust - ProShares UltraPro Short S&P 500 ETF,-63.91304348,,15540,0.16,SPXU210409C00024500,0.15,2021-04-05 13:46:04Z,,2021-04-01 19:13:45Z,0,0,b5fa4992-bdc1-4afc-9ab1-eaba8e9dad98,6.336805556,,4260.748889,,91.06027778,0,,2021-04-09,0.091
2021-04-01 19:44:19Z,95.04950495,0.702222222,,-,1.954455446,738.0952381,82.17821782,,,4.95049505,712,??????,2021-04-01 19:02:11Z,,0.1552,0.196666667,92.79,91.58916667,2021-04-05 13:46:21Z,-18,0.0357,272.2772277,-0.0523,142,0.45,0.045,0.3546,2021-04-05 13:46:21Z,,call,90.73611111,2021-04-05 13:46:21Z,23.76237624,,premium,,TRUE,0.6,4.761904762,100,14809.69111,10.47619048,2021-04-15 20:09:45Z,UPRO,,738.0952381,272.2772277,16508.20611,337.1261111,95.04950495,2021-04-05 13:46:21Z,,149.5238095,0.55,,161.4718615,ProShares Trust - ProShares UltraPro S&P 500 ETF,272.2772277,90.73611111,37380,4.4,UPRO210416C00100000,0.525,,90.73611111,2021-04-01 19:13:59Z,95.04950495,16508.20611,6b8fddf5-91c1-4316-877d-e531f95e2a62,7.770233861,2021-04-05 14:37:32Z,3.477777778,90.73611111,,95.04950495,2021-04-15 13:47:15Z,2021-04-16,0.5731
2021-04-09 15:24:44Z,0,188.3322222,2021-04-05 13:46:23Z,-,0.123603604,12.06896552,0,1.1625,2021-04-01 20:14:33Z,100,640,??????,2021-04-01 19:04:48Z,90.99805556,-0.0076,0.155,3145.65,,,-25,0.0001,-78.68903386,-0.2931,151,0.51,0.0981,0.4824,,90.69305556,put,,,0,90.69305556,premium,2021-04-05 14:04:41Z,FALSE,0.65,-94.82758621,2650,0,2.75862069,2021-04-01 19:14:06Z,AMZN,2021-04-05 14:04:41Z,-94.82758621,-78.68903386,0,0.155,0,,Retail Trade,-55.57029178,0.03,Electronic Shopping and Mail-Order Houses,-78.68903386,Amazon.com Inc.,-78.68903386,,37120,0.65,AMZN210409P02650000,0.5782,2021-04-05 13:46:23Z,,2021-04-01 19:14:06Z,0,0,7a0ef234-047d-4676-99c6-94ef14853de0,-15.75667986,,14193.67194,,90.99805556,0,,2021-04-09,-0.5422
2021-04-29 19:08:42Z,0,672.0205556,,-,11.90622318,13.44537815,0,309.0975,2021-04-14 16:13:19Z,91.63090129,6001,???,2021-04-01 19:07:28Z,,-0.486,0.093055556,72.83,,,409,0.0159,0.052295596,-0.0128,957,11,0.3109,0.3052,,,put,,,100,,premium,,TRUE,12.8,-10.50420168,75,0,4.87394958,2021-04-20 16:56:19Z,C,,0,1.394882277,0,453.8141667,8.369098712,,Finance,1.647058824,10.65,Commercial Banking,2.480107087,Citigroup Inc,2.422671196,,7141190,13.5,C220617P00075000,11.9,,,2021-04-01 19:13:03Z,0,0,b149788c-a8c7-4257-a649-56680737c913,2.979541398,,171583.2272,,,0,2021-04-01 19:13:03Z,2022-06-17,-57.2758
2021-04-29 16:31:34Z,32.76231263,669.3919444,2021-04-19 14:18:55Z,-,2.872633833,232.6530612,10.70663812,426.93,2021-04-19 14:03:51Z,47.10920771,1676,?????????,2021-04-01 19:08:03Z,451.8183333,0.3179,0.087777778,77.58,168.9802778,2021-04-06 14:10:45Z,-4,0.0282,17.25036053,-0.0775,294,2.36,0.0782,0.5768,2021-04-06 14:10:45Z,427.1811111,call,90.93083333,2021-04-06 14:10:45Z,10.06423983,427.7041667,free,2021-04-21 13:46:31Z,TRUE,2.54,-99.18367347,85,15929.02528,-1.795918367,2021-04-14 14:04:43Z,PINS,2021-04-20 14:57:09Z,-98.7755102,73.97959184,32835.49583,306.9444444,52.89079229,2021-04-05 14:03:54Z,Technology Services,8.587127159,0.02,,64.45029625,Pinterest Inc - Class A,39.20918367,115.045,410620,8.15,PINS210430C00085000,2.3942,2021-04-19 14:50:18Z,115.045,2021-04-01 19:13:19Z,49.03640257,47715.37278,fc1e8d0f-1cf5-403f-997c-edcdbea1ce32,9.564320701,2021-04-08 20:06:52Z,117214.4017,115.045,474.6411111,43.89721627,2021-04-07 15:24:36Z,2021-04-30,1.7755
2021-04-13 16:08:25Z,0,284.9725,2021-04-13 15:36:58Z,-,10.16189873,20.49382716,0,186.6197222,2021-04-09 13:47:15Z,82.27848101,884,???????,2021-04-01 19:10:04Z,,0.3892,0.318611111,163.1,,,626,0.0091,0.364431942,-0.0092,277,9.35,0.8234,0.1886,,284.4483333,call,,,0,,premium,,FALSE,10.9,-18.02469136,175,0,5.185185185,2021-04-21 14:50:35Z,JNJ,,4.197530864,-4.815504518,0,475.6752778,17.72151899,,Health Technology,3.975308642,8.3,Pharmaceutical Preparation Manufacturing,0.621541081,Johnson & Johnson,-0.408529742,,895050,12.2,JNJ230120C00175000,10.125,,,2021-04-01 19:29:11Z,0.759493671,0,ce23a938-ce2e-4231-98e3-1a797cc62a9f,7.296137339,,131292.6139,,,0,,2023-01-20,96.6327
2021-05-03 17:59:22Z,0,766.7486111,2021-04-26 14:04:23Z,-,3.074403131,13.04347826,0,307.3594444,2021-04-14 14:36:01Z,98.8258317,463,????????,2021-04-01 19:14:27Z,,-0.3639,0.231944444,34.36,,,626,0.0328,-10.88686576,-0.0035,63,3.4,0.1711,0.2443,,594.8322222,put,,,0,,premium,,FALSE,3.5,-24.34782609,32,0,2.173913043,2021-04-05 13:46:33Z,XLF,,-22.31884058,-4.887474962,0,90.535,1.174168297,,,0.637681159,2.61,,-1.009741031,SSgA Active Trust - SSgA Financial Select Sector SPDR,-7.54893786,,159735,3.9,XLF230120P00032000,3.45,,,2021-04-01 19:28:22Z,0.195694716,0,90f9a3c3-16e6-4720-8808-dddcf9ce62da,-6.868451688,,205899.8808,,,0,,2023-01-20,-28.8157
2021-05-03 17:59:27Z,0.385356455,766.7205556,2021-04-08 15:07:55Z,-,1.132524085,62.41134752,0,0.204722222,2021-04-01 19:28:30Z,83.62235067,831,??????????????,2021-04-01 19:16:13Z,259.5683333,0.5229,0.204722222,9.44,,2021-04-05 15:40:21Z,3,0.0973,-19.67914292,-0.0213,257,1.3,0.0117,1.3685,2021-04-05 15:56:09Z,163.8616667,call,91.61944444,2021-04-05 15:40:21Z,41.81117534,189.9619444,free,2021-04-13 14:02:12Z,TRUE,1.52,-71.63120567,10,0,-7.269503546,2021-04-05 15:56:09Z,AMC,2021-04-12 14:50:19Z,-70.92198582,-12.36755107,713.3633333,92.66555556,16.37764933,2021-04-05 14:53:23Z,Consumer Services,31.09219858,0.4,Motion Picture Theaters (except Drive-Ins),5.078929307,AMC Entertainment Holdings Inc - Class A,-20.20034027,92.40222222,117171,2.29,AMC210507C00010000,1.36,2021-04-09 17:13:56Z,92.40222222,2021-04-01 19:28:30Z,11.56069364,11736.0575,f96b3efd-d3d1-4ac4-b142-53d1b909a628,5.93220339,,181688.5556,92.66555556,282.7663889,5.780346821,2021-04-05 14:19:59Z,2021-05-07,0.3537
2021-04-20 15:48:35Z,0,452.5252778,2021-04-05 14:04:31Z,-,1.315,29.51167728,0,90.79083333,2021-04-05 14:04:31Z,97.72727273,518,???????,2021-04-01 19:17:04Z,426.5025,0.3095,0.191666667,82.27,,,-4,0.0274,-44.16135881,-0.0777,168,2.26,0.0819,0.5531,,90.79083333,call,306.4994444,,0,92.1275,premium,2021-04-19 13:47:13Z,FALSE,2.45,-91.93205945,90,0,3.821656051,2021-04-14 13:47:02Z,CHWY,2021-04-19 13:47:13Z,-90.23354565,-16.51151396,0,306.4994444,2.272727273,2021-04-14 13:47:02Z,Retail Trade,-23.29511677,0.19,Electronic Shopping and Mail-Order Houses,-18.75976445,Chewy Inc - Class A,-44.16135881,,121989,3.05,CHWY210430C00090000,2.355,2021-04-05 15:24:43Z,,2021-04-01 19:28:34Z,0.568181818,0,817752be-8294-4c4d-a384-2fd91a9b3bc7,9.395891577,,52540.73611,,426.5025,0,,2021-04-30,1.8408
2021-04-09 19:18:40Z,0,191.9827778,2021-04-05 14:21:12Z,-,0.252815534,32.5,0,90.74416667,2021-04-05 14:04:21Z,94.17475728,2421,??,2021-04-01 19:19:42Z,91.28888889,-0.1015,90.43722222,136.94,,,-25,0.0226,-36.7961165,-0.0864,143,0.38,0.0361,0.386,,91.025,put,0.155,,0,91.28888889,premium,2021-04-08 15:55:48Z,FALSE,0.42,-95,127.5,0,30,2021-04-01 19:29:00Z,XBI,2021-04-05 14:37:02Z,-90,-36.7961165,0,0.155,5.825242718,2021-04-01 19:29:00Z,,-15.28846154,0.02,,-35.2,SPDR Series Trust - SSgA SPDR Biotech,-36.7961165,,96840,0.53,XBI210409P00127500,0.388,2021-04-05 14:37:02Z,,2021-04-05 13:45:56Z,3.883495146,0,79819d80-ddb0-4b3b-a6d1-8c8a1600cb21,-6.893530013,,13727.07028,,164.6016667,0,,2021-04-09,-0.3157
2021-04-20 18:02:53Z,0,454.6755556,2021-04-20 14:39:14Z,-,12.041125,5.794392523,0,286.0408333,2021-04-13 17:24:48Z,97.25,8779,?????,2021-04-01 19:22:21Z,,0.6497,0.106944444,72.97,,,409,0.0134,-9.972897196,-0.0079,2261,13.35,0.2844,0.3293,,451.2813889,call,,,100,,premium,,TRUE,13.4,-25.23364486,65,0,0.373831776,2021-04-05 13:46:54Z,C,,-10.65420561,-5.60268392,0,90.40916667,2.75,,Finance,0.201869159,10,Commercial Banking,-3.734340823,Citigroup Inc,-9.880373832,,11741912.5,14.15,C220617C00065000,13.375,,,2021-04-01 19:28:46Z,0,0,3399f0d2-1c60-4b8f-852e-8d30a675efde,-10.92229683,,157382.8639,,,0,2021-04-01 19:28:46Z,2022-06-17,41.4737
2021-04-16 19:16:13Z,0,359.8811111,2021-04-16 13:47:12Z,-,1.425555556,2.964959569,0,354.3975,2021-04-16 13:47:12Z,98.14814815,1400,??????????,2021-04-01 19:23:21Z,,0.4918,0.075833333,21.2,,,164,0.0715,-23.15064391,-0.0055,75,1.81,0.062,0.3573,,354.3975,call,,,0,,free,,FALSE,1.9,-27.76280323,22,0,1.078167116,2021-04-01 19:27:54Z,TBT,,-26.68463612,-21.37673647,0,0.075833333,1.851851852,,,1.078167116,1.34,,1.078167116,Invesco Capital Management LLC - PowerShares UltraShort Lehman 20+ Yea,-21.96300771,,259700,1.91,TBT211015C00022000,1.8558,,,2021-04-01 19:27:54Z,0,0,a52fa5e5-e390-454d-aa27-e91ed3dc3faf,3.773584906,,25681.91139,,,0,,2021-10-15,4.6259
2021-04-01 19:28:12Z,93.69369369,0.054166667,,-,11.45585586,1461.403509,81.98198198,,,0,699,??????,2021-04-01 19:24:57Z,,0.0644,0.054166667,3148.13,90.66222222,2021-04-05 14:04:41Z,-25,0.0012,301.9598546,-0.8041,184,2.75,0.5891,0.2201,2021-04-05 14:04:41Z,,call,0.826666667,2021-04-01 20:14:33Z,19.81981982,,premium,,TRUE,2.95,8.771929825,3310,12531.935,20.1754386,2021-04-09 16:27:44Z,AMZN,,1461.403509,301.9598546,14012.15583,189.0463889,100,2021-04-01 20:14:33Z,Retail Trade,114.0350877,3.1,Electronic Shopping and Mail-Order Houses,301.9598546,Amazon.com Inc.,301.9598546,0.826666667,199215,44.5,AMZN210409C03310000,2.855,,90.66222222,2021-04-01 19:28:12Z,98.1981982,14344.68194,9d1ce9d0-2722-4701-88d0-72e65ab602ef,5.141782582,2021-04-05 14:04:41Z,0,90.66222222,,97.2972973,2021-04-08 14:03:59Z,2021-04-09,4.4161
2021-04-08 14:36:02Z,1.658767773,163.0997222,,-,11.61327014,53.88601036,0,,,5.213270142,417,??????,2021-04-01 19:30:03Z,,0.9085,0.231111111,79.29,,2021-04-26 14:40:46Z,17,0.0213,20.34476831,-0.0127,16,9.6,0.0483,0.2628,2021-05-03 18:16:57Z,,call,331.9786111,2021-04-16 14:19:53Z,100,,premium,,TRUE,9.7,-4.14507772,70,0,1.03626943,2021-05-03 19:23:24Z,XLB,,51.29533679,10.83258165,5373.335278,767.8891667,94.78672986,2021-04-15 15:28:46Z,,11.19170984,9.25,,6.154938994,SSgA Active Trust - SSgA Materials Select Sector SPDR,16.18006637,354.8305556,402405,14.85,XLB210521C00070000,9.6495,,595.1786111,2021-04-01 19:43:55Z,69.43127962,70079.61139,b3c63983-8db7-4872-a275-5841c2c2779b,-11.71648379,,3237.737778,766.7816667,,28.90995261,2021-04-01 19:43:55Z,2021-05-21,8.5571
2021-04-27 18:22:48Z,0,622.8727778,2021-04-06 15:01:56Z,-,0.200143266,24.05063291,0,0.465277778,2021-04-01 19:58:21Z,98.85386819,1002,??,2021-04-01 19:30:26Z,139.1033333,0.1701,0.225277778,74.27,,,-4,0.0554,-49.33081861,-0.0177,269,0.32,0.053,0.2178,,115.525,call,,,0,119.9322222,free,2021-04-07 20:03:01Z,FALSE,0.47,-94.93670886,78.5,0,11.39240506,2021-04-01 19:43:57Z,CVS,2021-04-07 14:36:38Z,-94.93670886,-36.69439421,0,0.225277778,1.146131805,,Retail Trade,13.11392405,0.02,Pharmacies and Drug Stores,-27.99101674,CVS Health Corp,-42.25273546,,39579,0.49,CVS210430C00078500,0.405,2021-04-06 19:26:22Z,,2021-04-01 19:43:57Z,0,0,8bd66b1e-d4c5-4082-9243-dc96a133fbe5,5.695435573,,121697.1756,,144.5430556,0,,2021-04-30,0.9737
2021-04-29 18:35:16Z,0.763358779,671.0436111,2021-04-05 14:21:21Z,-,0.295699746,80.48780488,0,90.81166667,2021-04-05 14:21:21Z,88.80407125,600,????????????,2021-04-01 19:32:39Z,259.8452778,-0.0323,0.4325,87.12,,2021-04-07 13:46:18Z,17,0.0025,-27.87811084,-0.0208,49,0.39,0.0233,0.8879,2021-04-07 13:46:18Z,90.81166667,put,91.62333333,2021-04-07 13:46:18Z,0,90.81166667,premium,2021-04-13 14:49:28Z,FALSE,0.43,-75.6097561,50,0,13.82113821,2021-04-07 13:46:18Z,SPXL,2021-04-12 15:23:22Z,-53.65853659,-18.97172949,415.5405556,138.2275,11.19592875,2021-04-05 15:10:03Z,,19.31707317,0.1,,5.384859043,Direxion Shares ETF Trust - Direxion Daily S&P 500 Bull 3X Shares,-22.4373764,138.2275,24600,0.74,SPXL210521P00050000,0.4092,2021-04-05 14:21:21Z,138.2275,2021-04-01 19:58:36Z,6.870229008,415.5405556,6b6668a5-8093-4f86-8a4c-195b83e6fce7,-42.60789715,,151681.9653,138.2275,283.2802778,0.763358779,,2021-05-21,-0.4419
2021-05-03 14:19:46Z,0,762.7402778,2021-04-07 13:46:48Z,-,0.169094412,15.25423729,0,114.8944444,2021-04-06 14:29:01Z,99.22928709,10676,??????????????,2021-04-01 19:35:21Z,138.4702778,0.1275,0.131111111,47.47,,,45,0.045,-42.67986023,-0.0058,3029,0.29,0.0457,0.2109,,138.1908333,call,,,0,138.1908333,premium,2021-04-20 15:47:36Z,FALSE,0.3,-76.27118644,53,0,1.694915254,2021-04-06 16:05:30Z,FXI,2021-04-07 14:03:34Z,-72.88135593,-28.03025187,0,116.5025,0.770712909,,,1.043024772,0.07,,-16.88135593,BlackRock Institutional Trust Company N.A. - BTC iShares China Large-C,-34.63641334,,314942,0.34,FXI210618C00053000,0.283,2021-04-07 13:46:48Z,,2021-04-01 19:43:13Z,0.385356455,0,011fb1b5-8c29-4c81-bcb5-0d5f61cec893,11.64946282,,210355.4733,,452.2041667,0,,2021-06-18,1.2341
2021-04-21 14:50:58Z,0,475.2227778,2021-04-09 13:47:21Z,-,1.832113821,8.823529412,0,114.5644444,2021-04-06 14:11:28Z,98.37398374,327,????????,2021-04-01 19:37:36Z,186.1625,0.2918,0.101944444,46.69,,,262,0.0146,-46.11429938,-0.0137,4,3.2,0.1442,0.5612,,186.1625,call,,,0,186.1625,free,2021-04-09 18:32:47Z,FALSE,3.6,-73.52941176,70,0,6.862745098,2021-04-01 20:14:03Z,CPNG,2021-04-09 13:47:21Z,-52.94117647,-24.77375566,0,0.6075,1.62601626,,,6.862745098,0.9,unknown,-23.82352941,-,-43.85026738,,111180,3.7,CPNG220121C00070000,3.4,2021-04-09 13:47:21Z,,2021-04-01 19:43:43Z,0,0,e3b8f2b6-c5b7-47aa-a711-9ec5164696c1,49.92503748,,45239.11444,,190.9197222,0,,2022-01-21,8.2693
2021-04-05 14:20:21Z,77.77777778,90.705,2021-04-05 13:46:46Z,-,2.17047619,958.8235294,77.77777778,90.14527778,2021-04-05 13:46:46Z,20.63492063,3609,???????????,2021-04-01 19:38:03Z,90.42805556,0.2089,0.092777778,63.77,114.5419444,2021-04-06 14:10:34Z,-25,0.0767,410.7002801,-0.0668,1088,0.42,0.0272,0.3955,2021-04-06 14:10:34Z,90.14527778,call,114.5419444,2021-04-06 14:10:34Z,67.46031746,90.42805556,premium,2021-04-05 14:20:21Z,TRUE,0.43,-50.58823529,67,15059.86222,5.098039216,2021-04-09 17:44:59Z,TWTR,2021-04-05 14:03:44Z,852.9411765,410.7002801,15059.86222,190.1155556,79.36507937,2021-04-06 14:10:34Z,Technology Services,-31.40271493,0.21,Software Publishers,403.4724858,Twitter Inc,410.7002801,114.5419444,153382.5,4.5,TWTR210409C00067000,0.43,2021-04-05 14:03:44Z,114.5419444,2021-04-01 19:43:37Z,77.77777778,15059.86222,fd775683-e319-41ec-95de-95711f20baed,5.065077623,2021-04-06 14:10:34Z,2333.45,114.5419444,90.705,77.77777778,2021-04-06 14:28:40Z,2021-04-09,0.2844
2021-04-27 14:53:42Z,0,619.1502778,2021-04-22 14:36:25Z,-,0.656782946,46.85314685,0,117.6294444,2021-04-06 17:22:27Z,76.9379845,582,?????????,2021-04-01 19:44:41Z,596.4588889,-0.1392,0.230277778,20.075,,2021-04-14 13:46:10Z,164,0.0267,-8.142245352,-0.0047,32,0.69,0.0327,0.5617,,498.8622222,put,91.40055556,2021-04-14 13:46:10Z,0,499.1513889,free,,FALSE,0.74,-45.45454545,14,0,4.895104895,2021-04-14 13:46:10Z,TME,2021-04-26 16:12:13Z,4.895104895,2.861796838,0,306.0247222,23.0620155,2021-04-05 15:08:43Z,Technology Services,16.02797203,0.39,Radio Networks,0.642905482,Tencent Music Entertainment Group - ADR,-1.924021924,306.0247222,41613,1.05,TME211015P00014000,0.715,2021-04-22 14:53:46Z,306.0247222,2021-04-01 19:58:30Z,8.139534884,306.0247222,f94d9778-b755-4a56-a718-cefe4170dcb1,-30.2615193,,177435.7867,,,0.19379845,,2021-10-15,-1.8967
2021-04-26 13:46:18Z,0,594.0205556,2021-04-05 13:46:31Z,-,0.081180723,-1.960784314,0,90.02416667,2021-04-05 13:46:31Z,100,24004,?????,2021-04-01 19:45:04Z,139.1219444,-0.0145,0.223888889,399.54,,,3,0.0008,-68.1644224,-0.0243,50,0.25,0.0461,0.3802,,90.02416667,put,,,0,90.02416667,premium,2021-04-08 13:45:50Z,FALSE,0.26,-92.15686275,310,0,-1.960784314,2021-04-01 20:13:08Z,SPY,2021-04-07 14:52:23Z,-92.15686275,-56.18823529,0,0.467777778,0,,,-25.64705882,0.02,,-39.81657179,SSgA Active Trust - SSGA SPDR S&P 500,-65.26762056,,612102,0.25,SPY210507P00310000,0.2538,2021-04-05 13:46:31Z,,2021-04-01 19:58:30Z,0,0,e907d749-fe23-4be1-b58c-269df476856b,-22.41077239,,139774.8922,,162.0127778,0,,2021-05-07,-0.5962
2021-04-01 20:13:16Z,0,0.451388889,,-,2.765,14.39688716,0,,,50,4001,????????????,2021-04-01 19:46:11Z,,-0.9809,0.209722222,48.37,,,-33,0.0389,7.587548638,-0.0072,121,2.41,0.0002,2.2539,,,put,,,100,,premium,,TRUE,2.73,0.778210117,51,0,7.587548638,2021-04-01 19:58:46Z,MARA,,0.778210117,7.587548638,0,0.209722222,50,,Commercial Services,7.587548638,2.59,Payroll Services,7.587548638,Marathon Patent Group Inc,7.587548638,,1028257,2.94,MARA210401P00051000,2.5683,,,2021-04-01 19:58:46Z,0,0,a139630a-a095-4718-8cc9-af1b895ed25b,5.437254497,,0.451388889,,,0,2021-04-01 19:58:46Z,2021-04-01,-0.006
2021-04-01 19:58:48Z,0,0.189444444,,-,0.02,33.33333333,0,,,100,124608,???????????????,2021-04-01 19:47:26Z,,0.0039,0.189444444,662.92,,,-33,0.0009,33.33333333,0,18290,0.01,0.0008,1.8791,,,call,,,0,,premium,,FALSE,0.02,33.33333333,700,0,33.33333333,2021-04-01 19:58:48Z,TSLA,,33.33333333,33.33333333,0,0.189444444,0,,Consumer Durables,33.33333333,0.02,Automobile Manufacturing,33.33333333,Tesla Inc,33.33333333,,186912,0.02,TSLA210401C00700000,0.0164,,,2021-04-01 19:58:48Z,0,0,8510bdbf-0334-49e5-b301-0c8e2282f3e8,5.593435105,,0.189444444,,,0,,2021-04-01,0.0003
2021-04-09 14:03:07Z,0,186.2416667,2021-04-05 15:25:08Z,-,0.279528302,10.48951049,0,90.5225,2021-04-05 14:19:58Z,98.11320755,18446,??????????,2021-04-01 19:48:37Z,92.90805556,0.3068,0.164444444,39.8,,,-25,0.0917,-60.9051326,-0.0836,2764,0.71,0.0208,0.6476,,91.60861111,call,,,0,92.39805556,premium,2021-04-06 17:38:26Z,FALSE,0.72,-97.2027972,42,0,-6.293706294,2021-04-05 14:03:20Z,NIO,2021-04-05 16:43:06Z,-97.2027972,-60.9051326,0,90.24527778,1.886792453,,Consumer Durables,-23.02097902,0.02,Automobile Manufacturing,-60.9051326,NIO Inc - ADR,-60.9051326,,1318889,0.79,NIO210409C00042000,0.7149,2021-04-05 16:12:30Z,,2021-04-01 19:58:29Z,0,0,c5aaa9c0-23b5-4bd0-adc9-d3283e921e76,5.527638191,,13582.59278,,117.8302778,0,,2021-04-09,0.2535
